STATION,LATITUDE,LONGITUDE,ELEVATION,DATE,WND_direction_angle,WND_direction_quality_code,WND_type_code,WND_speed_rate,WND_speed_quality_code,CIG_ceiling_height,CIG_ceiling_quality_code,CIG_ceiling_determination_code,CIG_cavok_code,VIS_distance,VIS_distance_quality_code,VIS_variability_code,VIS_variability_quality_code,TMP_air_temperature,TMP_air_temperature_quality_code,DEW_dew_point,DEW_dew_point_quality_code,SLP_sea_level_pressure,SLP_sea_level_pressure_quality_code,TORNADO_OCCURRENCE,TORNADO_BEGIN_DATE_TIME
72357099999,35.233,-97.45,345.0,2000-09-29 22:00:00,150,1,N,57,1,22000,1,9,N,16093,1,N,1,280,1,110,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-09-29 23:00:00,170,1,N,41,1,22000,1,9,N,16093,1,N,1,270,1,100,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-09-30 00:00:00,160,1,N,31,1,22000,1,9,N,16093,1,N,1,240,1,100,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-09-30 01:00:00,160,1,N,36,1,22000,1,9,N,16093,1,N,1,220,1,90,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-09-30 02:00:00,170,1,N,46,1,22000,1,9,N,16093,1,N,1,210,1,90,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-09-30 03:00:00,170,1,N,46,1,22000,1,9,N,16093,1,N,1,200,1,90,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-09-30 04:00:00,170,1,N,41,1,22000,1,9,N,16093,1,N,1,190,1,90,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-09-30 05:00:00,170,1,N,46,1,22000,1,9,N,16093,1,N,1,180,1,90,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-09-30 06:00:00,170,1,N,46,1,22000,1,9,N,16093,1,N,1,180,1,90,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-09-30 07:00:00,170,1,N,62,1,22000,1,9,N,16093,1,N,1,180,1,100,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-09-30 08:00:00,170,1,N,46,1,22000,1,9,N,16093,1,N,1,170,1,100,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-09-30 09:00:00,170,1,N,41,1,22000,1,9,N,16093,1,N,1,160,1,100,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-09-30 10:00:00,180,1,N,26,1,22000,1,9,N,16093,1,N,1,140,1,100,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-09-30 11:15:00,180,1,N,26,1,22000,1,9,N,16093,1,N,1,130,1,90,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-09-30 12:00:00,160,1,N,21,1,22000,1,9,N,16093,1,N,1,130,1,100,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-09-30 13:00:00,180,1,N,36,1,22000,1,9,N,16093,1,N,1,130,1,110,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-09-30 14:00:00,180,1,N,51,1,22000,1,9,N,16093,1,N,1,170,1,110,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-09-30 15:00:00,190,1,N,67,1,22000,1,9,N,16093,1,N,1,210,1,120,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-09-30 16:00:00,190,1,N,62,1,22000,1,9,N,16093,1,N,1,240,1,120,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-09-30 17:00:00,190,1,N,77,1,22000,1,9,N,16093,1,N,1,260,1,110,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-09-30 17:55:00,200,1,N,82,1,22000,1,9,N,16093,1,N,1,280,1,110,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-09-30 19:00:00,200,1,N,82,1,22000,1,9,N,16093,1,N,1,290,1,110,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-09-30 20:00:00,180,1,N,67,1,22000,1,9,N,16093,1,N,1,290,1,90,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-09-30 21:00:00,210,1,N,87,1,22000,1,9,N,16093,1,N,1,310,1,90,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-09-30 22:00:00,190,1,N,67,1,22000,1,9,N,16093,1,N,1,290,1,90,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-09-30 23:00:00,180,1,N,77,1,22000,1,9,N,16093,1,N,1,290,1,80,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-01 00:00:00,180,1,N,36,1,22000,1,9,N,16093,1,N,1,270,1,90,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-01 01:00:00,170,1,N,41,1,22000,1,9,N,16093,1,N,1,230,1,90,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-01 02:00:00,170,1,N,46,1,22000,1,9,N,16093,1,N,1,220,1,90,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-01 03:00:00,170,1,N,51,1,22000,1,9,N,16093,1,N,1,210,1,90,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-01 04:00:00,170,1,N,57,1,22000,1,9,N,16093,1,N,1,210,1,80,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-01 05:00:00,170,1,N,67,1,22000,1,9,N,16093,1,N,1,210,1,90,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-01 06:00:00,170,1,N,57,1,22000,1,9,N,16093,1,N,1,210,1,80,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-01 07:00:00,180,1,N,41,1,22000,1,9,N,16093,1,N,1,180,1,90,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-01 08:00:00,180,1,N,46,1,22000,1,9,N,16093,1,N,1,180,1,90,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-01 09:00:00,180,1,N,46,1,22000,1,9,N,16093,1,N,1,170,1,90,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-01 10:00:00,170,1,N,41,1,22000,1,9,N,16093,1,N,1,160,1,90,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-01 11:00:00,180,1,N,46,1,22000,1,9,N,16093,1,N,1,160,1,90,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-01 12:00:00,180,1,N,41,1,22000,1,9,N,16093,1,N,1,160,1,90,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-01 13:00:00,180,1,N,46,1,22000,1,9,N,16093,1,N,1,160,1,90,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-01 14:00:00,190,1,N,62,1,22000,1,9,N,16093,1,N,1,180,1,100,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-01 15:00:00,200,1,N,62,1,22000,1,9,N,16093,1,N,1,220,1,110,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-01 16:00:00,200,1,N,67,1,22000,1,9,N,16093,1,N,1,260,1,120,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-01 17:00:00,200,1,N,87,1,22000,1,9,N,16093,1,N,1,280,1,120,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-01 18:00:00,190,1,N,82,1,22000,1,9,N,16093,1,N,1,300,1,130,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-01 19:00:00,180,1,N,77,1,22000,1,9,N,16093,1,N,1,310,1,120,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-01 20:00:00,180,1,N,98,1,22000,1,9,N,16093,1,N,1,320,1,120,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-01 21:00:00,170,1,N,87,1,22000,1,9,N,16093,1,N,1,320,1,120,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-01 22:00:00,180,1,N,77,1,22000,1,9,N,16093,1,N,1,320,1,110,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-01 23:00:00,170,1,N,82,1,22000,1,9,N,16093,1,N,1,310,1,110,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-02 00:00:00,170,1,N,62,1,22000,1,9,N,16093,1,N,1,280,1,110,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-02 01:00:00,170,1,N,51,1,22000,1,9,N,16093,1,N,1,260,1,90,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-02 02:00:00,170,1,N,57,1,22000,1,9,N,16093,1,N,1,240,1,100,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-02 03:00:00,170,1,N,67,1,22000,1,9,N,16093,1,N,1,230,1,100,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-02 04:00:00,180,1,N,77,1,22000,1,9,N,16093,1,N,1,230,1,100,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-02 05:00:00,180,1,N,77,1,22000,1,9,N,16093,1,N,1,230,1,90,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-02 06:00:00,180,1,N,77,1,22000,1,9,N,16093,1,N,1,220,1,90,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-02 07:00:00,180,1,N,67,1,22000,1,9,N,16093,1,N,1,220,1,90,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-02 08:00:00,190,1,N,82,1,22000,1,9,N,16093,1,N,1,210,1,80,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-02 09:00:00,190,1,N,77,1,22000,1,9,N,16093,1,N,1,210,1,80,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-02 10:00:00,190,1,N,62,1,22000,1,9,N,16093,1,N,1,200,1,90,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-02 11:00:00,190,1,N,72,1,22000,1,9,N,16093,1,N,1,190,1,90,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-02 12:00:00,180,1,N,62,1,22000,1,9,N,16093,1,N,1,190,1,90,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-02 13:00:00,180,1,N,72,1,22000,1,9,N,16093,1,N,1,190,1,100,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-02 14:00:00,180,1,N,72,1,22000,1,9,N,16093,1,N,1,210,1,110,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-02 15:00:00,190,1,N,82,1,22000,1,9,N,16093,1,N,1,230,1,120,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-02 16:00:00,180,1,N,72,1,22000,1,9,N,16093,1,N,1,260,1,120,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-02 17:00:00,200,1,N,87,1,22000,1,9,N,16093,1,N,1,290,1,140,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-02 18:00:00,190,1,N,67,1,22000,1,9,N,16093,1,N,1,310,1,140,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-02 19:00:00,190,1,N,77,1,22000,1,9,N,16093,1,N,1,330,1,140,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-02 20:00:00,190,1,N,77,1,22000,1,9,N,16093,1,N,1,340,1,150,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-02 21:00:00,170,1,N,72,1,22000,1,9,N,16093,1,N,1,340,1,160,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-02 22:00:00,180,1,N,62,1,22000,1,9,N,16093,1,N,1,340,1,170,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-02 23:00:00,170,1,N,57,1,22000,1,9,N,16093,1,N,1,330,1,170,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-03 00:00:00,150,1,N,51,1,22000,1,9,N,16093,1,N,1,310,1,160,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-03 01:00:00,160,1,N,62,1,22000,1,9,N,16093,1,N,1,280,1,160,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-03 02:00:00,999,9,9,9999,9,22000,1,9,N,999999,9,N,1,270,1,150,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-03 03:00:00,999,9,9,9999,9,22000,1,9,N,999999,9,N,1,260,1,140,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-03 04:00:00,999,9,9,9999,9,22000,1,9,N,999999,9,N,1,250,1,140,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-03 05:00:00,999,9,9,9999,9,22000,1,9,N,999999,9,N,1,240,1,140,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-03 06:00:00,999,9,9,9999,9,22000,1,9,N,999999,9,N,1,240,1,140,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-03 07:00:00,999,9,9,9999,9,22000,1,9,N,999999,9,N,1,240,1,150,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-03 08:00:00,999,9,9,9999,9,22000,1,9,N,999999,9,N,1,240,1,150,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-03 09:00:00,999,9,9,9999,9,22000,1,9,N,999999,9,N,1,240,1,150,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-03 10:00:00,999,9,9,9999,9,22000,1,9,N,999999,9,N,1,230,1,150,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-03 11:00:00,999,9,9,9999,9,22000,1,9,N,999999,9,N,1,230,1,150,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-03 12:00:00,999,9,9,9999,9,22000,1,9,N,999999,9,N,1,220,1,150,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-03 13:00:00,999,9,9,9999,9,22000,1,9,N,999999,9,N,1,220,1,160,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-03 14:00:00,999,9,9,9999,9,22000,1,9,N,999999,9,N,1,230,1,170,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-03 15:00:00,999,9,9,9999,9,22000,1,9,N,999999,9,N,1,260,1,170,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-03 16:00:00,999,9,9,9999,9,22000,1,9,N,999999,9,N,1,280,1,180,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-03 17:00:00,999,9,9,9999,9,22000,1,9,N,999999,9,N,1,290,1,180,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-03 18:00:00,999,9,9,9999,9,22000,1,9,N,999999,9,N,1,320,1,170,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-03 19:00:00,200,1,N,103,1,22000,1,9,N,16093,1,N,1,330,1,180,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-03 20:00:00,190,1,N,87,1,22000,1,9,N,16093,1,N,1,340,1,180,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-03 21:00:00,190,1,N,113,1,22000,1,9,N,16093,1,N,1,340,1,190,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-03 22:00:00,190,1,N,82,1,22000,1,9,N,16093,1,N,1,340,1,190,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-03 23:00:00,190,1,N,77,1,22000,1,9,N,16093,1,N,1,340,1,190,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-04 00:00:00,180,1,N,57,1,22000,1,9,N,16093,1,N,1,320,1,180,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-04 01:00:00,170,1,N,77,1,22000,1,9,N,16093,1,N,1,300,1,170,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-04 02:00:00,170,1,N,67,1,22000,1,9,N,16093,1,N,1,280,1,190,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-04 03:00:00,170,1,N,77,1,22000,1,9,N,16093,1,N,1,280,1,190,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-04 04:00:00,170,1,N,62,1,22000,1,9,N,16093,1,N,1,270,1,180,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-04 05:00:00,180,1,N,67,1,22000,1,9,N,16093,1,N,1,260,1,180,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-04 06:00:00,180,1,N,72,1,22000,1,9,N,16093,1,N,1,260,1,180,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-04 07:00:00,180,1,N,72,1,22000,1,9,N,16093,1,N,1,250,1,180,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-04 08:00:00,180,1,N,72,1,22000,1,9,N,16093,1,N,1,240,1,180,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-04 09:00:00,190,1,N,67,1,22000,1,9,N,16093,1,N,1,240,1,180,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-04 10:00:00,190,1,N,51,1,22000,1,9,N,16093,1,N,1,230,1,170,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-04 11:00:00,180,1,N,62,1,22000,1,9,N,16093,1,N,1,230,1,170,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-04 12:00:00,180,1,N,72,1,22000,1,9,N,16093,1,N,1,220,1,170,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-04 13:00:00,190,1,N,67,1,22000,1,9,N,16093,1,N,1,220,1,170,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-04 14:00:00,270,1,N,21,1,22000,1,9,N,16093,1,N,1,230,1,180,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-04 15:00:00,320,1,N,31,1,22000,1,9,N,16093,1,N,1,250,1,9999,9,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-04 16:00:00,999,9,C,0,1,22000,1,9,N,16093,1,N,1,270,1,180,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-04 17:00:00,999,9,C,0,1,22000,1,9,N,16093,1,N,1,290,1,190,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-04 18:00:00,999,9,C,0,1,22000,1,9,N,16093,1,N,1,310,1,190,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-04 19:35:00,190,1,N,36,1,22000,1,9,N,16093,1,N,1,340,1,190,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-04 20:00:00,210,1,N,57,1,22000,1,9,N,16093,1,N,1,340,1,190,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-04 21:00:00,210,1,N,67,1,22000,1,9,N,16093,1,N,1,350,1,190,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-04 22:00:00,200,1,N,51,1,22000,1,9,N,16093,1,N,1,360,1,180,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-04 23:00:00,190,1,N,46,1,22000,1,9,N,16093,1,N,1,340,1,180,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-05 00:00:00,350,1,N,46,1,22000,1,9,N,16093,1,N,1,290,1,180,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-05 01:00:00,999,9,C,0,1,22000,1,9,N,16093,1,N,1,260,1,170,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-05 02:00:00,320,1,N,21,1,22000,1,9,N,16093,1,N,1,240,1,170,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-05 03:00:00,350,1,N,51,1,22000,1,9,N,16093,1,N,1,230,1,150,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-05 04:00:00,360,1,N,46,1,22000,1,9,N,16093,1,N,1,200,1,140,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-05 05:00:00,10,1,N,15,1,22000,1,9,N,16093,1,N,1,180,1,140,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-05 06:00:00,999,9,C,0,1,22000,1,9,N,16093,1,N,1,170,1,140,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-05 07:00:00,999,9,C,0,1,22000,1,9,N,16093,1,N,1,170,1,140,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-05 08:00:00,10,1,N,26,1,22000,1,9,N,16093,1,N,1,160,1,140,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-05 09:00:00,50,1,N,21,1,22000,1,9,N,16093,1,N,1,160,1,130,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-05 10:00:00,10,1,N,26,1,22000,1,9,N,16093,1,N,1,150,1,130,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-05 11:00:00,999,9,C,0,1,22000,1,9,N,11265,1,N,1,140,1,130,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-05 12:00:00,50,1,N,15,1,22000,1,9,N,11265,1,N,1,140,1,130,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-05 13:00:00,100,1,N,21,1,22000,1,9,N,11265,1,N,1,140,1,130,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-05 14:00:00,140,1,N,21,1,22000,1,9,N,11265,1,N,1,170,1,140,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-05 15:00:00,160,1,N,15,1,22000,1,9,N,16093,1,N,1,220,1,160,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-05 16:00:00,190,1,N,46,1,22000,1,9,N,16093,1,N,1,250,1,180,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-05 17:00:00,190,1,N,36,1,22000,1,9,N,16093,1,N,1,270,1,180,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-05 18:00:00,340,1,N,62,1,22000,1,9,N,16093,1,N,1,290,1,190,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-05 19:00:00,10,1,N,62,1,22000,1,9,N,16093,1,N,1,260,1,180,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-05 20:00:00,10,1,N,67,1,22000,1,9,N,16093,1,N,1,270,1,180,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-05 21:00:00,360,1,N,108,1,22000,1,9,N,16093,1,N,1,240,1,170,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-05 22:00:00,20,1,N,72,1,22000,1,9,N,16093,1,N,1,210,1,160,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-05 23:00:00,10,1,N,82,1,1800,1,9,N,16093,1,N,1,190,1,140,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-06 00:00:00,20,1,N,77,1,750,1,9,N,16093,1,N,1,180,1,130,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-06 01:00:00,10,1,N,87,1,630,1,9,N,16093,1,N,1,180,1,130,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-06 02:00:00,20,1,N,98,1,510,1,9,N,16093,1,N,1,160,1,130,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-06 03:00:00,20,1,N,87,1,450,1,9,N,16093,1,N,1,150,1,120,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-06 04:00:00,20,1,N,82,1,510,1,9,N,16093,1,N,1,140,1,110,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-06 05:00:00,30,1,N,93,1,570,1,9,N,16093,1,N,1,140,1,110,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-06 06:00:00,30,1,N,82,1,570,1,9,N,16093,1,N,1,130,1,90,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-06 07:00:00,20,1,N,82,1,690,1,9,N,16093,1,N,1,120,1,80,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-06 08:00:00,30,1,N,82,1,810,1,9,N,16093,1,N,1,120,1,70,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-06 09:00:00,10,1,N,57,1,720,1,9,N,16093,1,N,1,120,1,80,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-06 10:00:00,30,1,N,103,1,600,1,9,N,16093,1,N,1,110,1,70,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-06 11:00:00,40,1,N,103,1,600,1,9,N,16093,1,N,1,110,1,60,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-06 12:00:00,30,1,N,77,1,600,1,9,N,16093,1,N,1,100,1,60,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-06 13:00:00,20,1,N,77,1,660,1,9,N,16093,1,N,1,90,1,60,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-06 14:00:00,10,1,N,77,1,660,1,9,N,16093,1,N,1,80,1,40,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-06 15:00:00,20,1,N,72,1,660,1,9,N,16093,1,N,1,80,1,30,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-06 16:00:00,40,1,N,82,1,660,1,9,N,16093,1,N,1,90,1,40,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-06 17:00:00,10,1,N,72,1,780,1,9,N,16093,1,N,1,100,1,40,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-06 18:00:00,40,1,N,51,1,22000,1,9,N,16093,1,N,1,130,1,50,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-06 19:00:00,20,1,N,67,1,22000,1,9,N,16093,1,N,1,140,1,40,1,99999,9,False,
72357099999,35.233,-97.45,345.0,2000-10-06 20:00:00,40,1,N,77,1,22000,1,9,N,16093,1,N,1,150,1,30,1,99999,9,False,
