STATION,LATITUDE,LONGITUDE,ELEVATION,DATE,WND_direction_angle,WND_direction_quality_code,WND_type_code,WND_speed_rate,WND_speed_quality_code,CIG_ceiling_height,CIG_ceiling_quality_code,CIG_ceiling_determination_code,CIG_cavok_code,VIS_distance,VIS_distance_quality_code,VIS_variability_code,VIS_variability_quality_code,TMP_air_temperature,TMP_air_temperature_quality_code,DEW_dew_point,DEW_dew_point_quality_code,SLP_sea_level_pressure,SLP_sea_level_pressure_quality_code,TORNADO_OCCURRENCE,TORNADO_BEGIN_DATE_TIME
72353013967,35.3889,-97.6006,391.7,2000-01-02 11:00:00,210,5,N,62,5,22000,5,M,N,16000,5,N,1,117,5,11,5,10078,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-02 11:56:00,200,1,N,46,1,22000,1,9,N,16093,1,N,1,90,1,0,1,10089,1,False,
72353013967,35.3889,-97.6006,391.7,2000-01-02 12:00:00,200,5,N,46,5,22000,5,M,N,16000,5,N,1,89,5,0,5,10089,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-02 13:00:00,210,5,N,41,5,22000,5,M,N,16000,5,N,1,83,5,0,5,10100,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-02 14:00:00,240,5,N,31,5,22000,5,M,N,16000,5,N,1,72,5,-22,5,10100,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-02 15:00:00,250,5,N,36,5,22000,5,M,N,16000,5,N,1,83,5,-22,5,10114,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-02 16:00:00,240,5,N,62,5,22000,5,M,N,16000,5,N,1,117,5,-22,5,10118,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-02 17:00:00,260,5,N,46,5,22000,5,M,N,16000,5,N,1,128,5,-11,5,10120,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-02 17:56:00,280,1,N,31,1,22000,1,9,N,16093,1,N,1,140,1,0,1,10109,1,False,
72353013967,35.3889,-97.6006,391.7,2000-01-02 18:00:00,280,5,N,31,5,22000,5,M,N,16000,5,N,1,139,5,0,5,10109,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-02 19:00:00,240,5,N,31,5,22000,5,M,N,16000,5,N,1,150,5,0,5,10100,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-02 20:00:00,210,5,N,31,5,22000,5,M,N,16000,5,9,9,161,5,0,5,10089,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-02 21:00:00,240,5,N,52,5,22000,5,M,N,16000,5,N,1,167,5,0,5,10084,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-02 22:00:00,220,5,N,21,5,22000,5,M,N,16000,5,N,1,167,5,0,5,10081,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-02 23:00:00,999,9,C,0,5,22000,5,M,N,16000,5,N,1,161,5,0,5,10079,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-02 23:56:00,210,1,N,21,1,22000,1,9,N,16093,1,N,1,130,1,-10,1,10083,1,False,
72353013967,35.3889,-97.6006,391.7,2000-01-03 00:00:00,210,5,N,21,5,22000,5,M,N,16000,5,N,1,133,5,-6,5,10083,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-03 01:00:00,140,5,N,15,5,22000,5,M,N,16000,5,N,1,94,5,-39,5,10086,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-03 02:00:00,30,5,N,15,5,22000,5,M,N,16000,5,N,1,106,5,-39,5,10090,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-03 03:00:00,30,5,N,36,5,22000,5,M,N,16000,5,N,1,89,5,-28,5,10085,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-03 04:00:00,50,5,N,46,5,22000,5,M,N,16000,5,N,1,72,5,0,5,10078,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-03 05:00:00,50,5,N,41,5,3353,5,M,N,16000,5,N,1,83,5,6,5,10067,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-03 05:59:00,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,9999,9,9999,9,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2000-01-03 06:00:00,40,5,N,57,5,2286,5,M,N,16000,5,N,1,89,5,6,5,10057,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-03 07:00:00,350,5,N,46,5,2134,5,M,N,16000,5,N,1,83,5,22,5,10042,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-03 07:02:00,330,1,N,41,1,2100,1,9,N,16093,1,N,1,90,1,20,1,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2000-01-03 08:00:00,350,5,N,31,5,1463,5,M,N,11200,5,N,1,72,5,50,5,10053,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-03 08:47:00,70,1,N,57,1,2700,1,9,N,16093,1,N,1,70,1,50,1,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2000-01-03 09:00:00,50,5,N,62,5,2743,5,M,N,16000,5,N,1,67,5,50,5,10036,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-03 10:00:00,70,5,N,46,5,2286,5,M,N,16000,5,N,1,67,5,50,5,10035,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-03 11:00:00,80,5,N,46,5,22000,5,M,N,16000,5,N,1,56,5,39,5,10029,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-03 11:56:00,120,1,N,36,1,22000,1,9,N,16093,1,N,1,40,1,30,1,10036,1,False,
72353013967,35.3889,-97.6006,391.7,2000-01-03 12:00:00,120,5,N,36,5,22000,5,M,N,16000,5,N,1,39,5,28,5,10036,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-03 13:00:00,200,5,N,41,5,1676,5,M,N,14400,5,N,1,39,5,33,5,10049,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-03 14:00:00,170,5,N,31,5,1311,5,M,N,14400,5,N,1,56,5,44,5,10055,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-03 15:00:00,100,5,N,26,5,22000,5,M,N,14400,5,N,1,72,5,61,5,10050,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-03 16:00:00,140,5,N,52,5,22000,5,M,N,16000,5,N,1,94,5,72,5,10049,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-03 17:00:00,180,5,N,41,5,22000,5,M,N,16000,5,N,1,100,5,61,5,10048,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-03 18:00:00,220,5,N,77,5,22000,5,M,N,16000,5,N,1,111,5,17,5,10050,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-03 19:00:00,240,5,N,82,5,22000,5,M,N,16000,5,N,1,122,5,11,5,10049,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-03 20:00:00,260,5,N,77,5,22000,5,M,N,16000,5,N,1,128,5,6,5,10056,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-03 21:00:00,280,5,N,82,5,22000,5,M,N,16000,5,N,1,122,5,-6,5,10067,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-03 21:33:00,320,1,N,134,1,300,1,9,N,11265,1,N,1,90,1,50,1,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2000-01-03 21:43:00,320,1,N,129,1,240,1,9,N,6437,1,N,1,70,1,40,1,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2000-01-03 22:00:00,330,5,N,129,5,213,5,M,N,6400,5,N,1,56,5,33,5,10098,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-03 23:00:00,330,5,N,129,5,274,5,M,N,4800,5,N,1,28,5,11,5,10127,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-03 23:39:00,340,1,N,108,1,330,1,9,N,4828,1,N,1,20,1,10,1,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2000-01-03 23:56:00,340,1,N,103,1,330,1,9,N,4828,1,N,1,20,1,10,1,10148,1,False,
72353013967,35.3889,-97.6006,391.7,2000-01-04 00:00:00,340,5,N,103,5,335,5,M,N,4800,5,N,1,22,5,6,5,10148,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-04 00:11:00,340,1,N,103,1,450,1,9,N,12874,1,N,1,20,1,0,1,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2000-01-04 01:00:00,340,5,N,118,5,579,5,M,N,12800,5,N,1,22,5,-6,5,10165,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-04 02:00:00,330,5,N,129,5,579,5,M,N,16000,5,N,1,22,5,-11,5,10181,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-04 03:00:00,330,5,N,134,5,640,5,M,N,16000,5,N,1,22,5,-22,5,10197,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-04 04:00:00,330,5,N,103,5,671,5,M,N,11200,5,N,1,17,5,-11,5,10211,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-04 04:48:00,340,1,N,129,1,420,1,9,N,12874,1,N,1,10,1,-10,1,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2000-01-04 05:00:00,330,5,N,113,5,427,5,M,N,11200,5,9,9,6,5,-11,5,10226,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-04 05:56:00,320,1,N,113,1,360,1,9,N,4828,1,N,1,-10,1,-20,1,10235,1,False,
72353013967,35.3889,-97.6006,391.7,2000-01-04 05:59:00,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,9999,9,9999,9,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2000-01-04 06:00:00,320,5,N,113,5,366,5,M,N,4800,5,N,1,-6,5,-22,5,10235,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-04 06:07:00,330,1,N,118,1,360,1,9,N,4828,1,N,1,-10,1,-30,1,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2000-01-04 07:00:00,320,5,N,124,5,579,5,M,N,14400,5,N,1,-11,5,-39,5,10244,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-04 08:00:00,330,5,N,118,5,457,5,M,N,14400,5,N,1,-17,5,-50,5,10251,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-04 09:00:00,320,5,N,108,5,22000,5,M,N,16000,5,N,1,-28,5,-61,5,10263,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-04 10:00:00,320,5,N,108,5,22000,5,M,N,16000,5,N,1,-33,5,-78,5,10274,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-04 11:00:00,320,5,N,108,5,22000,5,M,N,16000,5,N,1,-44,5,-94,5,10281,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-04 11:56:00,320,1,N,103,1,22000,1,9,N,16093,1,N,1,-50,1,-100,1,10293,1,False,
72353013967,35.3889,-97.6006,391.7,2000-01-04 12:00:00,320,5,N,103,5,22000,5,M,N,16000,5,N,1,-50,5,-100,5,10293,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-04 13:00:00,330,5,N,88,5,22000,5,M,N,16000,5,N,1,-56,5,-106,5,10301,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-04 14:00:00,330,5,N,88,5,22000,5,M,N,16000,5,N,1,-56,5,-111,5,10310,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-04 15:00:00,330,5,N,82,5,22000,5,M,N,16000,5,N,1,-44,5,-111,5,10319,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-04 16:00:00,330,5,N,72,5,22000,5,M,N,16000,5,N,1,-22,5,-111,5,10322,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-04 17:00:00,340,5,N,67,5,22000,5,M,N,16000,5,N,1,-11,5,-100,5,10326,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-04 18:00:00,340,5,N,57,5,22000,5,M,N,16000,5,N,1,6,5,-100,5,10320,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-04 19:00:00,310,5,N,36,5,22000,5,M,N,16000,5,N,1,17,5,-89,5,10309,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-04 20:00:00,999,9,V,26,5,22000,5,M,N,16000,5,N,1,28,5,-78,5,10298,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-04 21:00:00,230,5,N,36,5,22000,5,M,N,16000,5,N,1,44,5,-72,5,10292,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-04 22:00:00,230,5,N,36,5,22000,5,M,N,16000,5,N,1,50,5,-67,5,10289,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-04 23:00:00,170,5,N,31,5,22000,5,M,N,16000,5,N,1,44,5,-61,5,10286,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-04 23:56:00,160,1,N,31,1,22000,1,9,N,16093,1,N,1,10,1,-60,1,10282,1,False,
72353013967,35.3889,-97.6006,391.7,2000-01-05 00:00:00,160,5,N,31,5,22000,5,M,N,16000,5,N,1,6,5,-61,5,10282,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-05 01:00:00,160,5,N,41,5,22000,5,M,N,16000,5,9,9,-6,5,-61,5,10283,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-05 02:00:00,150,5,N,36,5,22000,5,M,N,16000,5,N,1,-6,5,-61,5,10279,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-05 03:00:00,150,5,N,36,5,22000,5,M,N,16000,5,N,1,-22,5,-61,5,10274,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-05 04:00:00,140,5,N,41,5,22000,5,M,N,16000,5,N,1,-33,5,-72,5,10268,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-05 05:00:00,140,5,N,36,5,22000,5,M,N,16000,5,N,1,-28,5,-61,5,10264,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-05 05:59:00,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,9999,9,9999,9,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2000-01-05 06:00:00,160,5,N,41,5,22000,5,M,N,16000,5,N,1,-28,5,-61,5,10260,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-05 07:00:00,150,5,N,41,5,22000,5,M,N,16000,5,N,1,-33,5,-67,5,10255,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-05 08:00:00,150,5,N,41,5,22000,5,M,N,16000,5,N,1,-28,5,-61,5,10250,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-05 09:00:00,160,5,N,52,5,22000,5,M,N,16000,5,N,1,-17,5,-61,5,10242,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-05 10:00:00,160,5,N,52,5,22000,5,M,N,16000,5,N,1,-11,5,-61,5,10232,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-05 11:00:00,150,5,N,67,5,22000,5,M,N,16000,5,N,1,-17,5,-61,5,10220,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-05 11:56:00,160,1,N,72,1,22000,1,9,N,16093,1,N,1,-10,1,-70,1,10209,1,False,
72353013967,35.3889,-97.6006,391.7,2000-01-05 12:00:00,160,5,N,72,5,22000,5,M,N,16000,5,N,1,-11,5,-67,5,10209,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-05 13:00:00,170,5,N,93,5,22000,5,M,N,16000,5,N,1,-6,5,-72,5,10209,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-05 14:00:00,160,5,N,77,5,22000,5,M,N,16000,5,9,9,-6,5,-78,5,10201,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-05 15:00:00,170,5,N,93,5,22000,5,M,N,16000,5,N,1,22,5,-78,5,10204,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-05 16:00:00,170,5,N,124,5,22000,5,M,N,16000,5,N,1,50,5,-83,5,10197,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-05 17:00:00,180,5,N,129,5,22000,5,M,N,16000,5,N,1,89,5,-78,5,10195,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-05 17:56:00,180,1,N,144,1,22000,1,9,N,16093,1,N,1,100,1,-90,1,10175,1,False,
72353013967,35.3889,-97.6006,391.7,2000-01-05 18:00:00,180,5,N,144,5,22000,5,M,N,16000,5,N,1,100,5,-89,5,10175,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-05 19:00:00,190,5,N,134,5,22000,5,M,N,16000,5,N,1,111,5,-89,5,10165,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-05 20:00:00,180,5,N,113,5,22000,5,M,N,16000,5,9,9,117,5,-78,5,10153,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-05 21:00:00,190,5,N,103,5,22000,5,M,N,16000,5,N,1,122,5,-83,5,10152,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-05 22:00:00,190,5,N,118,5,22000,5,M,N,16000,5,N,1,122,5,-78,5,10150,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-05 23:00:00,190,5,N,72,5,22000,5,M,N,16000,5,9,9,111,5,-78,5,10156,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-06 00:00:00,170,5,N,52,5,22000,5,M,N,16000,5,9,9,78,5,-72,5,10162,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-06 01:00:00,150,5,N,41,5,22000,5,M,N,16000,5,N,1,50,5,-67,5,10175,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-06 02:00:00,160,5,N,41,5,22000,5,M,N,16000,5,N,1,50,5,-72,5,10182,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-06 03:00:00,140,5,N,52,5,22000,5,M,N,16000,5,N,1,28,5,-67,5,10189,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-06 04:00:00,150,5,N,52,5,22000,5,M,N,16000,5,9,9,22,5,-72,5,10194,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-06 05:00:00,140,5,N,52,5,22000,5,M,N,16000,5,N,1,11,5,-78,5,10198,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-06 05:59:00,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,9999,9,9999,9,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2000-01-06 06:00:00,150,5,N,41,5,22000,5,M,N,16000,5,N,1,17,5,-83,5,10201,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-06 07:00:00,999,9,C,0,5,22000,5,M,N,16000,5,N,1,11,5,-78,5,10203,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-06 08:00:00,360,5,N,15,5,22000,5,M,N,16000,5,N,1,11,5,-78,5,10204,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-06 09:00:00,20,5,N,31,5,22000,5,M,N,16000,5,N,1,0,5,-78,5,10213,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-06 10:00:00,80,5,N,36,5,22000,5,M,N,16000,5,N,1,0,5,-78,5,10213,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-06 11:00:00,999,9,C,0,5,22000,5,M,N,16000,5,9,9,-11,5,-83,5,10216,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-06 11:56:00,320,1,N,36,1,22000,1,9,N,16093,1,N,1,-20,1,-70,1,10229,1,False,
72353013967,35.3889,-97.6006,391.7,2000-01-06 12:00:00,320,5,N,36,5,22000,5,M,N,16000,5,N,1,-22,5,-72,5,10229,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-06 13:00:00,999,9,C,0,5,22000,5,M,N,16000,5,N,1,-6,5,-61,5,10241,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-06 14:00:00,330,5,N,36,5,22000,5,M,N,16000,5,N,1,-17,5,-61,5,10246,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-06 15:00:00,340,5,N,36,5,22000,5,M,N,16000,5,N,1,11,5,-39,5,10253,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-06 16:00:00,10,5,N,41,5,22000,5,M,N,16000,5,N,1,50,5,-44,5,10257,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-06 17:00:00,10,5,N,62,5,22000,5,M,N,16000,5,9,9,72,5,-56,5,10265,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-06 18:00:00,20,5,N,46,5,22000,5,M,N,16000,5,N,1,94,5,-44,5,10264,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-06 19:00:00,40,5,N,41,5,22000,5,M,N,16000,5,N,1,111,5,-39,5,10256,5,False,
72353013967,35.3889,-97.6006,391.7,2000-01-06 20:00:00,40,5,N,62,5,22000,5,M,N,16000,5,N,1,117,5,-28,5,10250,5,False,
