STATION,LATITUDE,LONGITUDE,ELEVATION,DATE,WND_direction_angle,WND_direction_quality_code,WND_type_code,WND_speed_rate,WND_speed_quality_code,CIG_ceiling_height,CIG_ceiling_quality_code,CIG_ceiling_determination_code,CIG_cavok_code,VIS_distance,VIS_distance_quality_code,VIS_variability_code,VIS_variability_quality_code,TMP_air_temperature,TMP_air_temperature_quality_code,DEW_dew_point,DEW_dew_point_quality_code,SLP_sea_level_pressure,SLP_sea_level_pressure_quality_code,TORNADO_OCCURRENCE,TORNADO_BEGIN_TIME
72353013967,35.3889,-97.6006,391.7,2010-01-29 18:25:00,999,9,9,9999,9,99999,9,9,N,805,5,N,5,9999,9,9999,9,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-29 18:37:00,350,5,N,62,5,91,5,M,N,805,5,N,5,-40,A,9999,9,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-29 18:52:00,340,5,N,57,5,61,5,W,N,805,5,N,5,-50,5,-72,5,10201,5,False,
72353013967,35.3889,-97.6006,391.7,2010-01-29 18:55:00,999,9,9,9999,9,61,5,W,N,402,5,N,5,-50,5,-70,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-29 18:58:00,999,9,9,9999,9,61,5,W,N,805,5,N,5,-60,5,-70,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-29 19:06:00,350,5,N,67,5,61,5,W,N,805,5,N,5,-60,5,-70,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-29 19:35:00,350,5,N,67,5,61,5,W,N,805,5,N,5,-50,5,-80,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-29 19:50:00,340,5,N,57,5,30,5,W,N,402,5,N,5,-50,5,-70,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-29 19:52:00,340,5,N,57,5,30,5,W,N,402,5,N,5,-50,5,-72,5,10188,5,False,
72353013967,35.3889,-97.6006,391.7,2010-01-29 20:26:00,340,5,N,57,5,61,5,W,N,402,5,N,5,-50,5,-80,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-29 20:44:00,340,5,N,93,5,91,5,W,N,805,A,N,A,-50,5,-80,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-29 20:52:00,350,5,N,93,5,91,5,W,N,805,5,N,5,-56,5,-78,5,10189,5,False,
72353013967,35.3889,-97.6006,391.7,2010-01-29 21:00:00,350,1,N,93,1,99999,9,9,N,800,1,N,1,-56,1,-78,1,10189,1,False,
72353013967,35.3889,-97.6006,391.7,2010-01-29 21:37:00,350,5,N,93,5,99999,9,9,N,1207,5,N,5,9999,9,9999,9,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-29 21:52:00,360,5,N,57,5,122,5,W,N,1207,5,N,5,-40,A,-80,A,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-29 22:13:00,360,5,N,51,5,122,5,W,N,805,A,N,A,9999,9,9999,9,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-29 22:52:00,350,5,N,62,5,91,5,W,N,805,A,N,A,-50,A,-50,A,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-29 22:52:00,350,1,N,62,1,90,1,9,N,805,1,N,1,9999,9,9999,9,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-29 23:27:00,340,5,N,77,5,152,5,M,N,1609,5,N,5,-50,5,-50,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-29 23:52:00,360,5,N,51,5,152,5,M,N,3219,5,N,5,-51,5,-51,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 00:00:00,360,1,N,51,1,99999,9,9,N,3200,1,N,1,-51,1,-51,1,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 00:14:00,360,5,N,62,5,244,5,M,N,8047,5,N,5,-50,5,-50,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 00:52:00,360,5,N,41,5,244,5,M,N,8047,5,N,5,-46,5,-53,5,10188,5,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 01:52:00,340,5,N,31,5,244,5,M,N,8047,5,N,5,-53,5,-53,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 02:17:00,350,5,N,41,5,1829,5,M,N,11265,5,N,5,-50,5,-50,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 02:52:00,340,5,N,31,5,1829,5,M,N,11265,5,N,5,-56,5,-85,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 03:00:00,340,1,N,31,1,99999,9,9,N,11000,1,N,1,-56,1,-85,1,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 03:50:00,360,5,N,36,5,305,5,M,N,11265,5,N,5,-50,5,-70,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 03:52:00,360,5,N,36,5,305,5,M,N,11265,5,N,5,-55,5,-72,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 04:50:00,360,U,N,44,U,305,5,M,N,11263,P,N,5,-60,5,-70,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 04:52:00,360,5,N,41,A,305,5,M,N,11265,5,N,5,-56,5,-73,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 05:13:00,360,5,N,41,5,305,5,M,N,11265,5,N,5,-60,5,-70,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 05:52:00,360,5,N,41,5,305,5,M,N,11265,5,N,5,-56,5,-73,5,10206,5,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 05:59:00,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,9999,9,9999,9,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 06:00:00,360,1,N,41,1,99999,9,9,N,11000,1,N,1,-56,1,-73,1,10206,1,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 06:50:00,360,5,N,36,5,244,5,M,N,11265,5,N,5,-60,5,-70,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 06:52:00,360,5,N,36,5,244,5,M,N,11265,5,N,5,-60,5,-73,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 07:15:00,360,5,N,36,5,244,5,M,N,11265,5,N,5,-60,5,-70,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 07:52:00,350,5,N,46,5,244,5,M,N,11265,5,N,5,-60,5,-73,5,10214,5,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 08:52:00,350,5,N,41,5,244,5,M,N,12875,5,N,5,-70,A,-80,A,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 09:00:00,350,5,N,41,5,244,5,M,N,12875,5,N,5,-60,5,-80,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 09:52:00,360,5,N,51,5,244,5,M,N,12875,5,N,5,-67,5,-88,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 10:22:00,360,5,N,51,5,244,5,M,N,12875,5,N,5,-70,5,-90,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 10:52:00,10,5,N,57,5,244,5,M,N,12875,5,N,5,-70,5,-87,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 11:52:00,360,5,N,51,5,213,5,M,N,12875,5,N,5,-70,A,-90,A,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 11:56:00,360,5,N,51,5,244,5,M,N,12875,5,N,5,-60,5,-90,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 12:00:00,360,1,N,51,1,99999,9,9,N,12000,1,N,1,-70,1,-90,1,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 12:38:00,10,5,N,57,5,244,5,M,N,11265,5,N,5,-60,5,-90,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 12:52:00,360,5,N,51,5,244,5,M,N,11265,5,N,5,-64,5,-85,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 13:34:00,999,9,9,9999,9,99999,9,9,N,999999,9,N,A,9999,9,9999,9,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 13:52:00,350,5,N,51,5,213,5,M,N,11265,5,N,5,-64,5,-85,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 14:52:00,350,5,N,51,5,244,5,M,N,11265,5,N,5,-56,5,-84,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 15:00:00,350,1,N,51,1,99999,9,9,N,11000,1,N,1,-56,1,-84,1,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 15:32:00,340,5,N,51,5,244,5,M,N,11265,5,N,5,-60,5,-100,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 15:52:00,340,5,N,51,5,244,5,M,N,11265,5,N,5,-56,5,-92,5,10252,5,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 16:52:00,340,5,N,51,5,244,5,M,N,11265,5,N,5,-56,5,-92,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 17:00:00,340,5,N,51,5,244,5,M,N,11265,5,N,5,-50,5,-80,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 17:50:00,350,5,N,36,5,244,5,M,N,11265,5,N,5,-50,5,-80,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 17:52:00,350,5,N,26,5,244,5,M,N,11265,5,N,5,-32,5,-66,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 18:00:00,350,1,N,26,1,99999,9,9,N,11000,1,N,1,-32,1,-66,1,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 18:12:00,350,5,N,26,5,305,5,M,N,11265,5,N,5,-30,5,-70,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 18:54:00,999,9,V,21,5,305,5,M,N,11265,5,N,5,-28,5,-54,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 18:54:00,999,9,V,21,1,300,1,C,N,11265,1,N,1,-30,1,-50,1,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 19:52:00,999,9,V,21,5,366,5,M,N,11265,5,N,5,-18,5,-46,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 20:26:00,999,9,V,15,5,22000,5,9,N,11265,5,N,5,-20,5,-50,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 20:42:00,999,9,V,21,5,366,5,M,N,11265,5,N,5,-20,5,-50,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 20:52:00,999,9,V,21,5,366,5,M,N,11265,5,N,5,-12,5,-46,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 21:00:00,999,9,9,9999,9,99999,9,9,N,11000,1,N,1,-12,1,-46,1,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 21:52:00,999,9,C,0,5,305,5,M,N,8047,5,N,5,-38,5,-89,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 22:52:00,999,9,C,0,5,305,5,M,N,8047,5,N,5,-48,5,-89,5,10238,5,False,
72353013967,35.3889,-97.6006,391.7,2010-01-30 23:52:00,999,9,C,0,5,366,5,M,N,8047,5,N,5,-58,5,-77,5,10242,5,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 00:00:00,999,9,C,0,1,99999,9,9,N,8000,1,N,1,-58,1,-77,1,10242,1,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 00:52:00,999,9,C,0,5,305,5,M,N,8047,5,N,5,-62,5,-98,5,10242,5,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 01:52:00,999,9,C,0,5,244,5,M,N,9656,5,N,5,-66,5,-73,5,10242,5,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 02:52:00,190,5,N,21,5,244,5,M,N,9656,5,N,5,-66,5,-73,5,10246,5,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 03:00:00,190,1,N,21,1,99999,9,9,N,9000,1,N,1,-66,1,-73,1,10246,1,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 03:52:00,999,9,C,0,5,244,5,M,N,8047,5,N,5,-72,5,-101,5,10245,5,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 04:08:00,999,9,C,0,5,183,5,M,N,402,A,N,A,-70,5,-100,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 04:52:00,190,5,N,15,5,183,5,M,N,402,5,N,5,-75,5,-84,5,10248,5,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 05:52:00,190,5,N,15,5,152,5,W,N,201,A,N,A,-80,5,-84,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 05:59:00,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,9999,9,9999,9,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 06:00:00,190,5,N,15,5,152,5,W,N,201,A,N,A,-80,5,-80,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 06:52:00,999,9,C,0,5,152,5,W,N,201,A,N,A,-82,5,-85,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 07:50:00,180,5,N,21,5,91,5,W,N,201,A,N,A,-70,5,-80,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 07:52:00,180,5,N,21,5,91,5,W,N,201,A,N,A,-75,5,-80,5,10251,5,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 08:52:00,170,5,N,21,5,91,5,W,N,201,A,N,A,-65,5,-72,5,10250,5,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 09:00:00,170,1,N,21,1,30,1,9,N,200,1,N,1,-65,1,-72,1,10250,1,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 09:41:00,150,5,N,21,5,91,5,W,N,201,A,N,A,-60,5,-70,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 09:50:00,150,5,N,21,5,91,5,W,N,201,A,N,A,-60,5,-70,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 09:52:00,150,5,N,21,5,91,5,W,N,201,A,N,A,-62,5,-69,5,10242,5,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 10:52:00,999,9,C,0,5,91,5,W,N,201,A,N,A,-58,5,-62,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 11:52:00,170,5,N,21,5,91,5,W,N,201,A,N,A,-55,5,-65,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 12:00:00,170,1,N,21,1,30,1,9,N,200,1,N,1,-55,1,-65,1,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 12:52:00,170,5,N,26,5,91,5,W,N,201,A,N,A,-61,5,-67,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 13:09:00,170,5,N,26,5,91,5,W,N,201,A,N,A,-60,5,-70,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 13:29:00,170,5,N,26,5,91,5,W,N,201,A,N,A,-60,5,-70,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 13:52:00,170,5,N,26,5,91,5,W,N,201,A,N,A,-52,5,-55,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 14:52:00,170,5,N,26,5,91,5,W,N,201,A,N,A,-48,5,-52,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 15:00:00,170,1,N,26,1,30,1,9,N,200,1,N,1,-48,1,-52,1,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 15:52:00,160,5,N,26,5,91,5,W,N,201,A,N,A,-44,5,-48,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 16:19:00,170,5,N,26,5,61,5,M,N,201,A,N,A,-40,5,-50,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 16:52:00,180,5,N,26,5,61,5,M,N,402,5,N,5,-38,5,-44,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 17:52:00,180,5,N,26,5,61,5,M,N,402,5,N,5,-32,5,-44,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 18:00:00,180,1,N,26,1,99999,9,9,N,400,1,N,1,-32,1,-44,1,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 18:29:00,160,5,N,26,5,61,5,M,N,805,A,N,A,-30,5,-40,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 18:52:00,160,5,N,26,5,91,5,M,N,805,A,N,A,-26,5,-44,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 19:52:00,150,5,N,26,5,61,5,M,N,805,5,N,5,-26,5,-44,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 20:52:00,999,9,V,21,5,122,5,M,N,1609,5,N,5,-26,5,-40,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 21:00:00,999,9,9,9999,9,99999,9,9,N,1600,1,N,1,-26,1,-40,1,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 21:52:00,999,9,V,21,5,122,5,M,N,1609,5,N,5,-22,5,-40,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 22:52:00,999,9,V,21,5,122,5,M,N,1609,5,N,5,-22,5,-40,5,10226,5,False,
72353013967,35.3889,-97.6006,391.7,2010-01-31 23:52:00,999,9,V,21,5,122,5,M,N,1609,A,N,A,-20,5,-40,5,10226,5,False,
72353013967,35.3889,-97.6006,391.7,2010-02-01 00:00:00,999,9,9,9999,9,99999,9,9,N,1600,1,N,1,-20,1,-40,1,10226,1,False,
72353013967,35.3889,-97.6006,391.7,2010-02-01 00:52:00,999,9,V,21,5,91,5,M,N,1609,A,N,A,-67,5,-81,5,10228,5,False,
72353013967,35.3889,-97.6006,391.7,2010-02-01 00:59:00,999,9,9,9999,9,22000,1,9,N,1609,A,N,A,9999,9,9999,9,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-02-01 01:07:00,999,9,V,21,5,91,5,M,N,1609,A,N,A,-70,5,-80,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-02-01 01:18:00,999,9,V,21,5,91,5,M,N,805,5,N,5,-70,5,-80,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-02-01 01:52:00,999,9,V,26,5,91,5,M,N,805,5,N,5,-70,5,-80,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-02-01 01:59:00,999,9,9,9999,9,22000,1,9,N,1609,A,N,A,9999,9,9999,9,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-02-01 02:30:00,999,9,V,21,5,91,5,M,N,805,5,N,5,-20,5,-20,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-02-01 02:52:00,999,9,V,21,5,91,5,M,N,805,5,N,5,-22,5,-23,5,10201,5,False,
72353013967,35.3889,-97.6006,391.7,2010-02-01 02:59:00,999,9,9,9999,9,22000,1,9,N,999999,9,N,A,9999,9,9999,9,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-02-01 03:00:00,999,9,9,9999,9,99999,9,9,N,800,1,N,1,-22,1,-23,1,10201,1,False,
72353013967,35.3889,-97.6006,391.7,2010-02-01 03:06:00,999,9,V,21,5,91,5,M,N,805,5,N,5,-20,5,-20,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-02-01 03:52:00,999,9,V,21,5,91,5,M,N,805,5,N,5,-20,5,-20,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-02-01 04:47:00,999,9,V,21,5,91,5,M,N,805,5,N,5,-20,5,-40,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-02-01 04:52:00,999,9,V,21,5,91,5,M,N,805,5,N,5,-50,5,-50,5,10217,5,False,
72353013967,35.3889,-97.6006,391.7,2010-02-01 05:40:00,150,5,N,21,5,91,5,M,N,402,5,N,5,-50,5,-50,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-02-01 05:52:00,160,5,N,21,5,91,5,M,N,402,5,N,5,-48,5,-48,5,10216,5,False,
72353013967,35.3889,-97.6006,391.7,2010-02-01 05:59:00,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,9999,9,9999,9,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-02-01 05:59:00,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,9999,9,9999,9,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-02-01 06:00:00,160,1,N,21,1,99999,9,9,N,400,1,N,1,-48,1,-48,1,10216,1,False,
72353013967,35.3889,-97.6006,391.7,2010-02-01 06:42:00,160,5,N,21,5,91,5,M,N,402,A,N,A,-50,5,-50,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-02-01 06:52:00,150,5,N,21,5,91,5,M,N,402,5,N,5,-48,5,-48,5,10212,5,False,
72353013967,35.3889,-97.6006,391.7,2010-02-01 07:52:00,160,5,N,15,5,91,5,M,N,402,5,N,5,-48,5,-48,5,10212,5,False,
72353013967,35.3889,-97.6006,391.7,2010-02-01 08:38:00,160,5,N,15,5,91,5,M,N,402,5,N,5,-50,5,-50,5,99999,9,False,
72353013967,35.3889,-97.6006,391.7,2010-02-01 08:52:00,160,5,N,15,5,91,5,M,N,402,5,N,5,-48,5,-48,5,10212,5,False,
