STATION,LATITUDE,LONGITUDE,ELEVATION,DATE,WND_direction_angle,WND_direction_quality_code,WND_type_code,WND_speed_rate,WND_speed_quality_code,CIG_ceiling_height,CIG_ceiling_quality_code,CIG_ceiling_determination_code,CIG_cavok_code,VIS_distance,VIS_distance_quality_code,VIS_variability_code,VIS_variability_quality_code,TMP_air_temperature,TMP_air_temperature_quality_code,DEW_dew_point,DEW_dew_point_quality_code,SLP_sea_level_pressure,SLP_sea_level_pressure_quality_code,TORNADO_OCCURRENCE,TORNADO_BEGIN_TIME
72357003948,35.25,-97.46667,360.3,2013-05-18 23:55:00,140,5,N,77,5,22000,5,9,N,16093,5,N,5,280,C,220,C,99999,9,False,
72357003948,35.25,-97.46667,360.3,2013-05-19 00:15:00,140,5,N,51,5,22000,5,9,N,16093,5,N,5,270,5,220,5,99999,9,False,
72357003948,35.25,-97.46667,360.3,2013-05-19 00:35:00,130,5,N,51,5,22000,5,9,N,16093,5,N,5,270,5,220,5,99999,9,False,
72357003948,35.25,-97.46667,360.3,2013-05-19 00:55:00,130,5,N,57,5,22000,5,9,N,16093,5,N,5,270,C,220,C,99999,9,False,
72357003948,35.25,-97.46667,360.3,2013-05-19 01:15:00,130,5,N,46,5,22000,5,9,N,16093,5,N,5,270,5,220,5,99999,9,False,
72357003948,35.25,-97.46667,360.3,2013-05-19 01:35:00,110,5,N,21,5,22000,5,9,N,16093,5,N,5,260,5,220,5,99999,9,False,
72357003948,35.25,-97.46667,360.3,2013-05-19 01:55:00,290,5,N,36,5,22000,5,9,N,16093,5,N,5,260,C,220,C,99999,9,False,
72357003948,35.25,-97.46667,360.3,2013-05-19 02:15:00,360,5,N,41,5,1372,5,M,N,16093,5,N,5,230,5,170,5,99999,9,False,
72357003948,35.25,-97.46667,360.3,2013-05-19 02:35:00,270,5,N,139,5,1372,5,M,N,16093,5,N,5,240,5,170,5,99999,9,False,
72357003948,35.25,-97.46667,360.3,2013-05-19 02:55:00,310,5,N,31,6,1829,5,M,N,16093,5,N,5,180,C,170,C,99999,9,False,
72357003948,35.25,-97.46667,360.3,2013-05-19 03:15:00,310,5,N,21,5,1829,5,M,N,11265,5,N,5,180,5,180,5,99999,9,False,
72357003948,35.25,-97.46667,360.3,2013-05-19 03:35:00,40,5,V,31,5,1067,5,M,N,4828,5,N,5,180,5,170,5,99999,9,False,
72357003948,35.25,-97.46667,360.3,2013-05-19 03:55:00,290,5,N,113,5,1981,5,M,N,11265,5,N,5,180,C,170,C,99999,9,False,
72357003948,35.25,-97.46667,360.3,2013-05-19 04:15:00,80,5,N,36,5,1524,5,M,N,8047,5,N,5,170,5,170,5,99999,9,False,
72357003948,35.25,-97.46667,360.3,2013-05-19 04:35:00,60,5,N,46,5,2896,5,M,N,16093,5,N,5,170,5,170,5,99999,9,False,
72357003948,35.25,-97.46667,360.3,2013-05-19 04:55:00,90,5,N,88,5,3353,5,M,N,16093,5,N,5,180,C,170,C,99999,9,False,
72357003948,35.25,-97.46667,360.3,2013-05-19 05:15:00,310,5,N,26,5,3658,5,M,N,16093,5,N,5,190,5,170,5,99999,9,False,
72357003948,35.25,-97.46667,360.3,2013-05-19 05:35:00,40,5,N,67,5,22000,5,9,N,16093,5,N,5,180,5,170,5,99999,9,False,
72357003948,35.25,-97.46667,360.3,2013-05-19 05:55:00,310,5,N,51,5,22000,5,9,N,16093,5,N,5,180,C,160,C,99999,9,False,
72357003948,35.25,-97.46667,360.3,2013-05-19 05:59:00,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,9999,9,9999,9,99999,9,False,
72357003948,35.25,-97.46667,360.3,2013-05-19 06:15:00,120,5,V,62,5,22000,5,9,N,16093,5,N,5,200,5,160,5,99999,9,False,
72357003948,35.25,-97.46667,360.3,2013-05-19 06:35:00,120,5,N,36,5,22000,5,9,N,16093,5,N,5,200,5,170,5,99999,9,False,
72357003948,35.25,-97.46667,360.3,2013-05-19 06:55:00,110,5,N,15,5,22000,5,9,N,16093,5,N,5,200,C,170,C,99999,9,False,
72357003948,35.25,-97.46667,360.3,2013-05-19 07:15:00,100,5,N,36,5,22000,5,9,N,16093,5,N,5,200,5,170,5,99999,9,False,
72357003948,35.25,-97.46667,360.3,2013-05-19 07:35:00,120,5,N,46,5,22000,5,9,N,16093,5,N,5,200,5,170,5,99999,9,False,
72357003948,35.25,-97.46667,360.3,2013-05-19 07:55:00,130,5,N,46,5,22000,5,9,N,16093,5,N,5,200,C,170,C,99999,9,False,
72357003948,35.25,-97.46667,360.3,2013-05-19 08:15:00,130,5,N,57,5,22000,5,9,N,16093,5,N,5,190,5,180,5,99999,9,False,
72357003948,35.25,-97.46667,360.3,2013-05-19 08:35:00,140,5,N,67,5,22000,5,9,N,16093,5,N,5,200,5,180,5,99999,9,False,
72357003948,35.25,-97.46667,360.3,2013-05-19 08:55:00,150,5,N,67,5,22000,5,9,N,16093,5,N,5,200,C,190,C,99999,9,False,
72357003948,35.25,-97.46667,360.3,2013-05-19 09:15:00,150,5,N,67,5,22000,5,9,N,16093,5,N,5,210,5,190,5,99999,9,False,
72357003948,35.25,-97.46667,360.3,2013-05-19 09:35:00,150,5,N,77,5,22000,5,9,N,16093,5,N,5,210,5,190,5,99999,9,False,
72357003948,35.25,-97.46667,360.3,2013-05-19 09:55:00,160,5,N,57,5,22000,5,9,N,16093,5,N,5,210,C,190,C,99999,9,False,
72357003948,35.25,-97.46667,360.3,2013-05-19 10:15:00,160,5,N,77,5,22000,5,9,N,16093,5,N,5,210,5,200,5,99999,9,False,
