BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201305,9,1721,201305,9,1721,72858,465039,OKLAHOMA,40,2013,May,Tornado,C,65,JACKSON,OUN,09-MAY-13 17:21:00,CST-6,09-MAY-13 17:21:00,0,0,0,0,0.00K,0.00K,Public,,,,,EF0,0.1,20.0,,,,,9.0,SSW,ALTUS,9.0,SSW,ALTUS,34.5197,-99.3905,34.5197,-99.3905,"A weak frontal boundary was quasi-stationary near the I-40 corridor through the day, with moist and unstable air to its south. Several rounds of thunderstorms occurred throughout the afternoon and evening across the southern half of Oklahoma. Most were sub-severe, due to weak deep-layer wind shear, but a few produced marginally-severe hail.",A resident photographed a brief landspout tornado in Jackson County to the south-southwest of Altus. No damage was reported.,CSV
201305,29,1600,201305,29,1600,74677,465041,OKLAHOMA,40,2013,May,Tornado,C,17,CANADIAN,OUN,29-MAY-13 16:00:00,CST-6,29-MAY-13 16:00:00,0,0,0,0,20.00K,0.00K,Public,,,,,EF1,0.2,20.0,,,,,6.0,W,CALUMET,6.0,W,CALUMET,35.6,-98.2268,35.6,-98.2268,"A large upper trough was ejecting out of the Rockies, with a dryline extending from western Nebraska through the Texas Panhandle. Strong wind shear and instability were in place over the southern Plains. Supercells developed along the dryline during the early to mid afternoon, then progressed eastward into western Oklahoma, producing hail, wind and isolated tornadoes. Additional severe thunderstorms developed farther east over western and central Oklahoma during the mid to late afternoon, with severe wind and hail reported.",A tornado touched down briefly about 6 miles west of Calumet destroying a barn and damaging a house. Damage was estimated.,CSV
201305,29,1821,201305,29,1823,74677,465046,OKLAHOMA,40,2013,May,Tornado,C,9,BECKHAM,OUN,29-MAY-13 18:21:00,CST-6,29-MAY-13 18:23:00,0,0,0,0,0.00K,0.00K,Storm Chaser,,,,,EF0,0.75,150.0,,,,,12.0,S,ERICK,12.0,S,ERICK,35.033,-99.884,35.033,-99.884,"A large upper trough was ejecting out of the Rockies, with a dryline extending from western Nebraska through the Texas Panhandle. Strong wind shear and instability were in place over the southern Plains. Supercells developed along the dryline during the early to mid afternoon, then progressed eastward into western Oklahoma, producing hail, wind and isolated tornadoes. Additional severe thunderstorms developed farther east over western and central Oklahoma during the mid to late afternoon, with severe wind and hail reported.",A storm chaser observed a weak tornado in far southern Beckham County near the Harmon and Greer County intersection. A funnel was observed with a rotating column of dust observed. The tornado produced no known damage.,CSV
201305,31,1921,201305,31,1925,73710,456088,OKLAHOMA,40,2013,May,Tornado,C,131,ROGERS,TSA,31-MAY-13 19:21:00,CST-6,31-MAY-13 19:25:00,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF1,2.8,320.0,TSA,OK,105.0,NOWATA,5.0,NW,TALALA,5.0,N,TALALA,36.5886,-95.7326,36.5975,-95.6882,"Severe thunderstorms developed over central Oklahoma and southern Kansas along a slow-moving cold front during the afternoon hours of the 31st. Very unstable air ahead of the cold front, combined with strong wind shear, resulted in storms quickly evolving into supercells. These storms produced several tornadoes, large hail to golfball size, and damaging wind across eastern Oklahoma during the evening hours of the 31st into the overnight hours of June 1st.","This is the first of two segments of this tornado. The tornado snapped a number of trees and uprooted many others in Rogers County. Based on this tree damage, maximum estimated wind in the tornado was 100 to 110 mph. The tornado was photographed by several storm chasers. It continued into Nowata County, Oklahoma.",CSV
201305,20,1740,201305,20,1745,73707,455297,OKLAHOMA,40,2013,May,Tornado,C,1,ADAIR,TSA,20-MAY-13 17:40:00,CST-6,20-MAY-13 17:45:00,0,0,0,0,125.00K,0.00K,NWS Storm Survey,,,,,EF1,5.8,500.0,TSA,AR,143.0,WASHINGTON,1.0,NE,ADDIELEE,4.0,SSE,BALLARD,35.9817,-94.614,36.0419,-94.5416,"Severe thunderstorms developed along a nearly stationary frontal boundary over central Oklahoma during the early afternoon hours of the 20th. Very unstable air combined with strong low-level and deep-layer shear resulted in long-lived supercells forming over central Oklahoma and moving eastward into eastern Oklahoma. Several tornadoes occurred from these storms across Osage, Washington, and Nowata Counties. The storms organized into bow echos and line segments over eastern Oklahoma, from which several other tornadoes developed during the early evening hours across Ottawa, Adair, and Le Flore Counties. Damaging wind and large hail was also widespread across the region from these storms.","This is the first segment of a two segment tornado. In Adair County, this tornado destroyed two barns and damaged a third barn. It also snapped or uprooted numerous trees as it moved northeast. Based on this damage, maximum estimated wind in this segment of the tornado was 100 to 110 mph. The tornado continued into Washington County, Arkansas, where it dissipated north of the town of Cincinnati.",CSV
201305,30,1808,201305,30,1809,73709,455310,OKLAHOMA,40,2013,May,Tornado,C,97,MAYES,TSA,30-MAY-13 18:08:00,CST-6,30-MAY-13 18:09:00,0,0,0,0,0.00K,0.00K,Storm Chaser,,,,,EF0,0.6,100.0,,,,,0.0,ENE,MAZIE,1.0,ENE,MAZIE,36.1009,-95.3669,36.1034,-95.3563,A complex of storms that had been over portions of eastern Oklahoma during the early morning hours intensified during the late morning and afternoon resulting in isolated reports of large hail and damaging wind. A much more widespread severe weather event occurred later in the day as severe thunderstorms redeveloped across central and eastern Oklahoma during the afternoon hours ahead of a dry line over central Oklahoma and along an outflow boundary across northeastern Oklahoma. The storms produced large hail and damaging wind. A bow echo type of storm produced a brief tornado in northern Creek County during the afternoon. Two supercell thunderstorms moved along the outflow boundary from the morning thunderstorms and produced several tornadoes during the evening. One storm produced several tornadoes across Mayes County and the other produced a damaging tornado in Broken Arrow.,Storm chasers photographed a tornado over open country. No known damage resulted from this tornado.,CSV
201305,30,1824,201305,30,1830,73709,455311,OKLAHOMA,40,2013,May,Tornado,C,97,MAYES,TSA,30-MAY-13 18:24:00,CST-6,30-MAY-13 18:30:00,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF1,2.1,200.0,,,,,2.0,SSE,MURPHY,3.0,ESE,MURPHY,36.1233,-95.2282,36.137,-95.1938,A complex of storms that had been over portions of eastern Oklahoma during the early morning hours intensified during the late morning and afternoon resulting in isolated reports of large hail and damaging wind. A much more widespread severe weather event occurred later in the day as severe thunderstorms redeveloped across central and eastern Oklahoma during the afternoon hours ahead of a dry line over central Oklahoma and along an outflow boundary across northeastern Oklahoma. The storms produced large hail and damaging wind. A bow echo type of storm produced a brief tornado in northern Creek County during the afternoon. Two supercell thunderstorms moved along the outflow boundary from the morning thunderstorms and produced several tornadoes during the evening. One storm produced several tornadoes across Mayes County and the other produced a damaging tornado in Broken Arrow.,"This tornado snapped a couple trees and uprooted several others. Based on this damage, maximum estimated wind in the tornado was 95 to 105 mph.",CSV
201305,31,1925,201305,31,1926,73710,456089,OKLAHOMA,40,2013,May,Tornado,C,105,NOWATA,TSA,31-MAY-13 19:25:00,CST-6,31-MAY-13 19:26:00,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF1,0.7,320.0,,,,,3.0,SW,WATOVA,2.0,SW,WATOVA,36.5975,-95.6882,36.605,-95.6736,"Severe thunderstorms developed over central Oklahoma and southern Kansas along a slow-moving cold front during the afternoon hours of the 31st. Very unstable air ahead of the cold front, combined with strong wind shear, resulted in storms quickly evolving into supercells. These storms produced several tornadoes, large hail to golfball size, and damaging wind across eastern Oklahoma during the evening hours of the 31st into the overnight hours of June 1st.","This is the final segment of a two segment tornado. In Nowata County, this tornado snapped or uprooted numerous trees. Based on this damage, maximum estimated wind in this segment was 100 to 110 mph. Several storm chasers photographed this tornado. The tornado moved east-northeast, turning more northeasterly as it crossed the N 4110 Road.",CSV
201305,31,1927,201305,31,1928,73710,456095,OKLAHOMA,40,2013,May,Tornado,C,131,ROGERS,TSA,31-MAY-13 19:27:00,CST-6,31-MAY-13 19:28:00,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF1,0.2,240.0,TSA,OK,105.0,NOWATA,5.0,N,TALALA,5.0,N,TALALA,36.5972,-95.676,36.5975,-95.6735,"Severe thunderstorms developed over central Oklahoma and southern Kansas along a slow-moving cold front during the afternoon hours of the 31st. Very unstable air ahead of the cold front, combined with strong wind shear, resulted in storms quickly evolving into supercells. These storms produced several tornadoes, large hail to golfball size, and damaging wind across eastern Oklahoma during the evening hours of the 31st into the overnight hours of June 1st.","This is the first of two segements of this tornado. In Rogers County, this tornado snapped or uprooted trees. Maximum estimated wind in the tornado based on this damage was 100 to 110 mph. Several storm chasers photographed this tornado. It continued into Nowata County, Oklahoma.",CSV
201305,31,2223,201305,31,2227,73710,456098,OKLAHOMA,40,2013,May,Tornado,C,41,DELAWARE,TSA,31-MAY-13 22:23:00,CST-6,31-MAY-13 22:27:00,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF1,1.8,500.0,,,,,3.0,NNE,ZENA,3.0,SSW,GROVE,36.5379,-94.8236,36.5417,-94.7914,"Severe thunderstorms developed over central Oklahoma and southern Kansas along a slow-moving cold front during the afternoon hours of the 31st. Very unstable air ahead of the cold front, combined with strong wind shear, resulted in storms quickly evolving into supercells. These storms produced several tornadoes, large hail to golfball size, and damaging wind across eastern Oklahoma during the evening hours of the 31st into the overnight hours of June 1st.","This tornado developed near the shore of Grand Lake and traveled east-northeast, snapping large tree limbs and uprooting many trees in its path. No significant damage was noted to the homes in the path near the lake shore. Based on this damage, maximum estimated wind in the tornado was 90 to 100 mph.",CSV
201305,30,1940,201305,30,1941,73709,455314,OKLAHOMA,40,2013,May,Tornado,C,143,TULSA,TSA,30-MAY-13 19:40:00,CST-6,30-MAY-13 19:41:00,0,0,0,0,50.00K,0.00K,NWS Storm Survey,,,,,EF1,0.6,220.0,TSA,OK,145.0,WAGONER,2.0,SSE,BROKEN ARROW,2.0,SE,BROKEN ARROW,36.0224,-95.7729,36.0282,-95.7616,A complex of storms that had been over portions of eastern Oklahoma during the early morning hours intensified during the late morning and afternoon resulting in isolated reports of large hail and damaging wind. A much more widespread severe weather event occurred later in the day as severe thunderstorms redeveloped across central and eastern Oklahoma during the afternoon hours ahead of a dry line over central Oklahoma and along an outflow boundary across northeastern Oklahoma. The storms produced large hail and damaging wind. A bow echo type of storm produced a brief tornado in northern Creek County during the afternoon. Two supercell thunderstorms moved along the outflow boundary from the morning thunderstorms and produced several tornadoes during the evening. One storm produced several tornadoes across Mayes County and the other produced a damaging tornado in Broken Arrow.,"This is the first of two segments for this tornado. This tornado developed south of E 96th Street South and west of S 16th Street where it damaged roofs of homes, snapped or uprooted large trees, and destroyed barns as it moved northeast. Based on this damage, maximum estimated wind in this segment of the tornado was 100 to 110 mph. The tornado continued into Wagoner County, crossing County Line Road near E 94th Street South.",CSV
201305,31,1928,201305,31,1935,73710,456097,OKLAHOMA,40,2013,May,Tornado,C,105,NOWATA,TSA,31-MAY-13 19:28:00,CST-6,31-MAY-13 19:35:00,2,0,0,0,75.00K,0.00K,NWS Storm Survey,,,,,EF1,4.6,350.0,,,,,2.0,SW,WATOVA,2.0,ENE,WATOVA,36.5975,-95.6735,36.6317,-95.6111,"Severe thunderstorms developed over central Oklahoma and southern Kansas along a slow-moving cold front during the afternoon hours of the 31st. Very unstable air ahead of the cold front, combined with strong wind shear, resulted in storms quickly evolving into supercells. These storms produced several tornadoes, large hail to golfball size, and damaging wind across eastern Oklahoma during the evening hours of the 31st into the overnight hours of June 1st.","This is the final segment of this two segment tornado. In Nowata County, this tornado destroyed a mobile home, injuring two occupants. It also damaged other permanent homes, destroyed a barn, and snapped or uprooted numerous trees. Based on this damage, maximum estimated wind in this segment of the tornado was 100 to 110 mph. Several storm chasers photographed this tornado. This tornado moved east-northeast until it crossed E 28 Road then turned sharply to the north, paralleling the N 4150 Road until it dissipated.",CSV
201305,28,1408,201305,28,1411,76141,459170,OKLAHOMA,40,2013,May,Tornado,C,7,BEAVER,AMA,28-MAY-13 14:08:00,CST-6,28-MAY-13 14:11:00,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF0,0.82,25.0,,,,,9.0,NNW,CLEAR LAKE,9.0,WSW,KNOWLES,36.7996,-100.33,36.8096,-100.3221,"A severe weather outbreak brought hail, damaging winds, and tornadoes to portions of the Oklahoma Panhandle from the afternoon of the 28th into the early morning hours of the 29th. The morning upper air analysis on the 28th showed a mid-level shortwave trough rotating around the base of a longwave trough situated from Idaho to Arizona. At the surface, a dryline was situated from the northeastern Oklahoma Panhandle to the southwestern Texas Panhandle. The 6 AM CST upper air sounding from Amarillo showed a low level capping inversion with significant elevated instability. Also deep layer shear was primed for the development of discrete supercells. By noon, the northern portion of the dryline had moved into south central Kansas before stretching back into the southwestern Texas Panhandle, as instability values increased across the area. At this time, the combination of a residual cold frontal boundary and the dryline helped to form two landspout tornadoes as thunderstorms developed along the dryline across Beaver County. These tornadoes formed over undeveloped land and produced little damage.||During the late evening the dryline began to retreat westward as the nocturnal low level jet transported moisture from the Gulf of Mexico northwestward. This allowed the remnants of a supercell that brought severe weather to the Texas Panhandle to move into Beaver County. These storms produced isolated downbursts while decaying over the county.","A landspout tornado formed during the afternoon hours of the 28th. Eye-witness accounts described the landspout as a brief spin-up that started from the ground and connected with the base of a developing thunderstorm. Several pictures were taken by the eye-witnesses from U.S. Highway 83 approximately 4 miles south of Beaver (Beaver County). A National Weather Service survey team, using the eye-witness accounts, located the track of this landspout. Very little damage was evident given the landspout formed over grasslands and away from developed real estate. The max estimated wind speed was 60 mph. No injuries or fatalities were associated with this landspout tornado.",CSV
