STATION,LATITUDE,LONGITUDE,ELEVATION,DATE,CIG,DEW,SLP,TMP,VIS,WND
72354499999,35.533,-97.65,396.0,2000-01-01T13:53:00,"22000,1,9,N","+0020,1","10132,1","+0070,1","014484,1,N,1","180,1,N,0062,1"
72354499999,35.533,-97.65,396.0,2000-01-01T14:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-01T14:53:00,"22000,1,9,N","+0030,1","10132,1","+0090,1","016093,1,N,1","180,1,N,0077,1"
72354499999,35.533,-97.65,396.0,2000-01-01T15:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-01T15:53:00,"22000,1,9,N","+0030,1","10128,1","+0120,1","016093,1,N,1","180,1,N,0087,1"
72354499999,35.533,-97.65,396.0,2000-01-01T16:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-01T16:53:00,"22000,1,9,N","+0020,1","10123,1","+0150,1","016093,1,N,1","180,1,N,0103,1"
72354499999,35.533,-97.65,396.0,2000-01-01T17:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-01T17:53:00,"22000,1,9,N","+0020,1","10113,1","+0180,1","016093,1,N,1","190,1,N,0077,1"
72354499999,35.533,-97.65,396.0,2000-01-01T18:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-01T18:53:00,"22000,1,9,N","+0000,1","10091,1","+0200,1","016093,1,N,1","180,1,N,0103,1"
72354499999,35.533,-97.65,396.0,2000-01-01T19:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-01T19:53:00,"22000,1,9,N","+0020,1","10072,1","+0210,1","016093,1,N,1","190,1,N,0113,1"
72354499999,35.533,-97.65,396.0,2000-01-01T20:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-01T20:53:00,"22000,1,9,N","+0020,1","10055,1","+0220,1","016093,1,N,1","190,1,N,0129,1"
72354499999,35.533,-97.65,396.0,2000-01-01T21:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-01T21:53:00,"22000,1,9,N","+0020,1","10059,1","+0210,1","016093,1,N,1","190,1,N,0108,1"
72354499999,35.533,-97.65,396.0,2000-01-01T22:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-01T22:53:00,"22000,1,9,N","+0030,1","10055,1","+0200,1","016093,1,N,1","170,1,N,0072,1"
72354499999,35.533,-97.65,396.0,2000-01-01T23:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-01T23:53:00,"22000,1,9,N","+0040,1","10054,1","+0170,1","016093,1,N,1","160,1,N,0062,1"
72354499999,35.533,-97.65,396.0,2000-01-02T00:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-02T00:53:00,"22000,1,9,N","+0050,1","10054,1","+0170,1","016093,1,N,1","170,1,N,0087,1"
72354499999,35.533,-97.65,396.0,2000-01-02T01:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-02T01:53:00,"22000,1,9,N","+0080,1","10055,1","+0160,1","016093,1,N,1","170,1,N,0093,1"
72354499999,35.533,-97.65,396.0,2000-01-02T02:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-02T02:53:00,"22000,1,9,N","+0090,1","10055,1","+0160,1","016093,1,N,1","170,1,N,0098,1"
72354499999,35.533,-97.65,396.0,2000-01-02T03:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-02T03:53:00,"22000,1,9,N","+0110,1","10056,1","+0150,1","016093,1,N,1","180,1,N,0082,1"
72354499999,35.533,-97.65,396.0,2000-01-02T04:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-02T04:53:00,"22000,1,9,N","+0120,1","10057,1","+0160,1","016093,1,N,1","200,1,N,0093,1"
72354499999,35.533,-97.65,396.0,2000-01-02T05:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-02T05:53:00,"22000,1,9,N","+0120,1","10055,1","+0160,1","016093,1,N,1","200,1,N,0082,1"
72354499999,35.533,-97.65,396.0,2000-01-02T06:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-02T06:53:00,"22000,1,9,N","+0110,1","10059,1","+0140,1","016093,1,N,1","200,1,N,0067,1"
72354499999,35.533,-97.65,396.0,2000-01-02T07:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-02T07:53:00,"22000,1,9,N","+0090,1","10067,1","+0130,1","016093,1,N,1","220,1,N,0057,1"
72354499999,35.533,-97.65,396.0,2000-01-02T08:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-02T08:53:00,"22000,1,9,N","+0080,1","10074,1","+0120,1","016093,1,N,1","210,1,N,0062,1"
72354499999,35.533,-97.65,396.0,2000-01-02T09:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-02T09:53:00,"22000,1,9,N","+0060,1","10080,1","+0120,1","016093,1,N,1","220,1,N,0051,1"
72354499999,35.533,-97.65,396.0,2000-01-02T10:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-02T10:53:00,"22000,1,9,N","+0020,1","10080,1","+0110,1","016093,1,N,1","210,1,N,0062,1"
72354499999,35.533,-97.65,396.0,2000-01-02T11:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-02T11:53:00,"22000,1,9,N","-0030,1","10087,1","+0110,1","016093,1,N,1","220,1,N,0062,1"
72354499999,35.533,-97.65,396.0,2000-01-02T12:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-02T12:53:00,"22000,1,9,N","-0020,1","10102,1","+0080,1","016093,1,N,1","200,1,N,0051,1"
72354499999,35.533,-97.65,396.0,2000-01-02T13:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-02T13:53:00,"22000,1,9,N","-0010,1","10105,1","+0080,1","016093,1,N,1","220,1,N,0036,1"
72354499999,35.533,-97.65,396.0,2000-01-02T14:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-02T14:53:00,"22000,1,9,N","-0020,1","10117,1","+0090,1","016093,1,N,1","220,1,N,0046,1"
72354499999,35.533,-97.65,396.0,2000-01-02T15:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-02T15:53:00,"22000,1,9,N","-0030,1","10125,1","+0110,1","016093,1,N,1","250,1,N,0051,1"
72354499999,35.533,-97.65,396.0,2000-01-02T16:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-02T16:53:00,"22000,1,9,N","-0010,1","10127,1","+0120,1","016093,1,N,1","260,1,N,0046,1"
72354499999,35.533,-97.65,396.0,2000-01-02T17:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-02T17:53:00,"22000,1,9,N","-0010,1","10117,1","+0130,1","016093,1,N,1","280,1,N,0031,1"
72354499999,35.533,-97.65,396.0,2000-01-02T18:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-02T18:53:00,"22000,1,9,N","+0000,1","10107,1","+0130,1","016093,1,N,1","260,1,N,0026,1"
72354499999,35.533,-97.65,396.0,2000-01-02T19:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-02T19:53:00,"22000,1,9,N","+0010,1","10097,1","+0140,1","016093,1,N,1","999,9,C,0000,1"
72354499999,35.533,-97.65,396.0,2000-01-02T20:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-02T20:53:00,"22000,1,9,N","+0010,1","10092,1","+0150,1","016093,1,N,1","260,1,N,0026,1"
72354499999,35.533,-97.65,396.0,2000-01-02T21:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-02T21:53:00,"22000,1,9,N","+0010,1","10087,1","+0160,1","016093,1,N,1","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-02T22:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-02T22:53:00,"22000,1,9,N","+0000,1","10085,1","+0140,1","016093,1,N,1","220,1,N,0015,1"
72354499999,35.533,-97.65,396.0,2000-01-02T23:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-02T23:53:00,"22000,1,9,N","+0000,1","10089,1","+0120,1","016093,1,N,1","999,9,C,0000,1"
72354499999,35.533,-97.65,396.0,2000-01-03T00:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-03T00:53:00,"22000,1,9,N","+0000,1","10093,1","+0070,1","016093,1,N,1","030,1,N,0015,1"
72354499999,35.533,-97.65,396.0,2000-01-03T01:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-03T01:53:00,"22000,1,9,N","+0010,1","10098,1","+0090,1","016093,1,N,1","010,1,N,0031,1"
72354499999,35.533,-97.65,396.0,2000-01-03T02:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-03T03:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-03T03:53:00,"22000,1,9,N","+0010,1","10083,1","+0080,1","016093,1,N,1","080,1,N,0051,1"
72354499999,35.533,-97.65,396.0,2000-01-03T04:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-03T04:53:00,"22000,1,9,N","+0010,1","10082,1","+0080,1","016093,1,N,1","060,1,N,0041,1"
72354499999,35.533,-97.65,396.0,2000-01-03T05:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-03T05:53:00,"03300,1,9,N","+0010,1","10067,1","+0080,1","016093,1,N,1","080,1,N,0072,1"
72354499999,35.533,-97.65,396.0,2000-01-03T06:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-03T06:53:00,"02100,1,9,N","+0020,1","10047,1","+0080,1","016093,1,N,1","340,1,N,0036,1"
72354499999,35.533,-97.65,396.0,2000-01-03T07:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-03T08:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-03T09:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-03T09:53:00,"02400,1,9,N","+0040,1","10043,1","+0070,1","016093,1,N,1","100,1,N,0046,1"
72354499999,35.533,-97.65,396.0,2000-01-03T10:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-03T10:53:00,"22000,1,9,N","+0040,1","10035,1","+0060,1","016093,1,N,1","100,1,N,0057,1"
72354499999,35.533,-97.65,396.0,2000-01-03T11:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-03T11:53:00,"22000,1,9,N","+0040,1","10041,1","+0060,1","016093,1,N,1","120,1,N,0046,1"
72354499999,35.533,-97.65,396.0,2000-01-03T12:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-03T12:53:00,"02700,1,9,N","+0030,1","10053,1","+0050,1","016093,1,N,1","150,1,N,0031,1"
72354499999,35.533,-97.65,396.0,2000-01-03T13:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-03T13:53:00,"01350,1,9,N","+0040,1","10058,1","+0060,1","012874,1,N,1","160,1,N,0062,1"
72354499999,35.533,-97.65,396.0,2000-01-03T14:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-03T14:53:00,"01800,1,9,N","+0050,1","10059,1","+0070,1","012874,1,N,1","170,1,N,0031,1"
72354499999,35.533,-97.65,396.0,2000-01-03T15:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-03T15:53:00,"22000,1,9,N","+0060,1","10052,1","+0090,1","016093,1,N,1","130,1,N,0072,1"
72354499999,35.533,-97.65,396.0,2000-01-03T16:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-03T16:53:00,"22000,1,9,N","+0060,1","10053,1","+0100,1","016093,1,N,1","180,1,N,0057,1"
72354499999,35.533,-97.65,396.0,2000-01-03T17:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-03T17:53:00,"22000,1,9,N","+0060,1","10053,1","+0110,1","016093,1,N,1","200,1,N,0067,1"
72354499999,35.533,-97.65,396.0,2000-01-03T18:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-03T18:53:00,"22000,1,9,N","+0020,1","10054,1","+0120,1","016093,1,N,1","240,1,N,0057,1"
72354499999,35.533,-97.65,396.0,2000-01-03T19:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-03T19:53:00,"22000,1,9,N","+0010,1","10063,1","+0120,1","016093,1,N,1","270,1,N,0062,1"
72354499999,35.533,-97.65,396.0,2000-01-03T20:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-03T20:53:00,"22000,1,9,N","+0000,1","10071,1","+0130,1","016093,1,N,1","290,1,N,0057,1"
72354499999,35.533,-97.65,396.0,2000-01-03T21:10:00,"22000,1,9,N","+0050,1","99999,9","+0080,1","008046,1,N,1","340,1,N,0098,1"
72354499999,35.533,-97.65,396.0,2000-01-03T21:17:00,"00210,1,C,N","+0040,1","99999,9","+0070,1","006437,1,N,1","340,1,N,0098,1"
72354499999,35.533,-97.65,396.0,2000-01-03T21:53:00,"00210,1,9,N","+0020,1","10110,1","+0030,1","008046,1,N,1","330,1,N,0108,1"
72354499999,35.533,-97.65,396.0,2000-01-03T22:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-03T22:53:00,"00270,1,9,N","+0010,1","10138,1","+0020,1","006437,1,N,1","350,1,N,0113,1"
72354499999,35.533,-97.65,396.0,2000-01-03T23:04:00,"00330,1,9,N","+0000,1","99999,9","+0020,1","004023,1,N,1","350,1,N,0103,1"
72354499999,35.533,-97.65,396.0,2000-01-03T23:29:00,"00210,1,C,N","+0000,1","99999,9","+0010,1","003218,1,N,1","350,1,N,0098,1"
72354499999,35.533,-97.65,396.0,2000-01-03T23:46:00,"00450,1,9,N","+0000,1","99999,9","+0010,1","016093,1,N,1","350,1,N,0087,1"
72354499999,35.533,-97.65,396.0,2000-01-03T23:53:00,"00390,1,9,N","-0010,1","10155,1","+0010,1","016093,1,N,1","350,1,N,0103,1"
72354499999,35.533,-97.65,396.0,2000-01-04T00:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-04T00:23:00,"00510,1,9,N","-0010,1","99999,9","+0020,1","016093,1,N,1","350,1,N,0087,1"
72354499999,35.533,-97.65,396.0,2000-01-04T00:53:00,"00570,1,9,N","-0010,1","10173,1","+0020,1","016093,1,N,1","350,1,N,0113,1"
72354499999,35.533,-97.65,396.0,2000-01-04T01:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-04T01:53:00,"00690,1,9,N","-0020,1","10191,1","+0020,1","016093,1,N,1","350,1,N,0087,1"
72354499999,35.533,-97.65,396.0,2000-01-04T02:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-04T02:53:00,"00630,1,9,N","-0020,1","10206,1","+0020,1","012874,1,N,1","350,1,N,0098,1"
72354499999,35.533,-97.65,396.0,2000-01-04T03:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-04T03:53:00,"00480,1,9,N","-0020,1","10222,1","+0010,1","006437,1,N,1","340,1,N,0082,1"
72354499999,35.533,-97.65,396.0,2000-01-04T04:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-04T04:53:00,"00150,1,C,N","-0010,1","10236,1","+0000,1","002816,1,N,1","350,1,N,0082,1"
72354499999,35.533,-97.65,396.0,2000-01-04T05:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-04T05:53:00,"00240,1,9,N","-0030,1","10244,1","-0010,1","002011,1,N,1","330,1,N,0113,1"
72354499999,35.533,-97.65,396.0,2000-01-04T06:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-04T06:53:00,"00390,1,9,N","-0050,1","10253,1","-0020,1","009656,1,N,1","340,1,N,0118,1"
72354499999,35.533,-97.65,396.0,2000-01-04T07:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-04T08:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-04T08:12:00,"01290,1,9,N","-0070,1","99999,9","-0030,1","016093,1,N,1","340,1,N,0072,1"
72354499999,35.533,-97.65,396.0,2000-01-04T08:53:00,"22000,1,9,N","-0080,1","10273,1","-0040,1","016093,1,N,1","340,1,N,0072,1"
72354499999,35.533,-97.65,396.0,2000-01-04T09:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-04T09:53:00,"22000,1,9,N","-0080,1","10287,1","-0040,1","016093,1,N,1","340,1,N,0077,1"
72354499999,35.533,-97.65,396.0,2000-01-04T10:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-04T10:53:00,"22000,1,9,N","-0110,1","10294,1","-0060,1","016093,1,N,1","330,1,N,0072,1"
72354499999,35.533,-97.65,396.0,2000-01-04T11:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-04T11:53:00,"22000,1,9,N","-0110,1","10305,1","-0060,1","016093,1,N,1","330,1,N,0062,1"
72354499999,35.533,-97.65,396.0,2000-01-04T12:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-04T12:53:00,"22000,1,9,N","-0110,1","10312,1","-0070,1","016093,1,N,1","330,1,N,0041,1"
72354499999,35.533,-97.65,396.0,2000-01-04T13:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-04T13:53:00,"22000,1,9,N","-0120,1","10321,1","-0070,1","016093,1,N,1","330,1,N,0041,1"
72354499999,35.533,-97.65,396.0,2000-01-04T14:00:00,"99999,9,9,9","+9999,9","99999,9","+9999,9","999999,9,9,9","999,9,9,9999,9"
72354499999,35.533,-97.65,396.0,2000-01-04T14:53:00,"22000,1,9,N","-0110,1","10327,1","-0060,1","016093,1,N,1","330,1,N,0057,1"
