STATION,LATITUDE,LONGITUDE,ELEVATION,DATE,CIG,DEW,SLP,TMP,VIS,WND
72357003948,35.25,-97.46667,360.3,2009-10-01T17:31:00,"22000,5,9,N","+0090,5","99999,9","+0260,5","016093,5,N,5","310,5,N,0093,5"
72357003948,35.25,-97.46667,360.3,2009-10-01T17:50:00,"22000,5,9,N","+0080,7","99999,9","+0260,7","016093,5,N,5","320,5,N,0072,5"
72357003948,35.25,-97.46667,360.3,2009-10-01T18:10:00,"22000,5,9,N","+0070,5","99999,9","+0260,5","016093,5,N,5","320,5,N,0082,5"
72357003948,35.25,-97.46667,360.3,2009-10-01T18:30:00,"22000,5,9,N","+0060,5","99999,9","+0260,5","016093,5,N,5","310,5,N,0088,5"
72357003948,35.25,-97.46667,360.3,2009-10-01T18:50:00,"22000,5,9,N","+0060,7","99999,9","+0260,7","016093,5,N,5","310,5,N,0082,5"
72357003948,35.25,-97.46667,360.3,2009-10-01T19:11:00,"22000,5,9,N","+0060,5","99999,9","+0260,5","016093,5,N,5","320,5,N,0082,5"
72357003948,35.25,-97.46667,360.3,2009-10-01T19:31:00,"22000,5,9,N","+0040,5","99999,9","+0260,5","016093,5,N,5","320,5,N,0077,5"
72357003948,35.25,-97.46667,360.3,2009-10-01T19:50:00,"22000,5,9,N","+0030,7","99999,9","+0260,7","016093,5,N,5","330,5,N,0118,5"
72357003948,35.25,-97.46667,360.3,2009-10-01T20:10:00,"22000,5,9,N","+0010,5","99999,9","+0260,5","016093,5,N,5","310,5,N,0093,5"
72357003948,35.25,-97.46667,360.3,2009-10-01T20:30:00,"22000,5,9,N","+0000,5","99999,9","+0260,5","016093,5,N,5","310,5,N,0088,5"
72357003948,35.25,-97.46667,360.3,2009-10-01T20:50:00,"22000,5,9,N","-0010,7","99999,9","+0260,7","016093,5,N,5","320,5,N,0088,5"
72357003948,35.25,-97.46667,360.3,2009-10-01T21:10:00,"22000,5,9,N","-0010,5","99999,9","+0260,5","016093,5,N,5","320,5,N,0088,5"
72357003948,35.25,-97.46667,360.3,2009-10-01T21:30:00,"22000,5,9,N","-0020,5","99999,9","+0260,5","016093,5,N,5","310,5,N,0088,5"
72357003948,35.25,-97.46667,360.3,2009-10-01T21:50:00,"22000,5,9,N","-0020,7","99999,9","+0260,7","016093,5,N,5","330,5,N,0088,5"
72357003948,35.25,-97.46667,360.3,2009-10-01T22:10:00,"22000,5,9,N","-0020,5","99999,9","+0250,5","016093,5,N,5","330,5,N,0093,5"
72357003948,35.25,-97.46667,360.3,2009-10-01T22:30:00,"22000,5,9,N","-0020,5","99999,9","+0250,5","016093,5,N,5","330,5,N,0103,5"
72357003948,35.25,-97.46667,360.3,2009-10-01T22:52:00,"22000,5,9,N","-0030,7","99999,9","+0240,7","016093,5,N,5","320,5,N,0088,5"
72357003948,35.25,-97.46667,360.3,2009-10-01T23:10:00,"22000,5,9,N","-0020,5","99999,9","+0230,5","016093,5,N,5","320,5,N,0077,5"
72357003948,35.25,-97.46667,360.3,2009-10-01T23:30:00,"22000,5,9,N","-0030,5","99999,9","+0230,5","016093,5,N,5","320,5,N,0067,5"
72357003948,35.25,-97.46667,360.3,2009-10-01T23:50:00,"22000,5,9,N","-0030,7","99999,9","+0220,7","016093,5,N,5","320,5,N,0067,5"
72357003948,35.25,-97.46667,360.3,2009-10-02T00:10:00,"22000,5,9,N","-0020,5","99999,9","+0210,5","016093,5,N,5","330,5,N,0046,5"
72357003948,35.25,-97.46667,360.3,2009-10-02T00:30:00,"22000,5,9,N","-0020,5","99999,9","+0210,5","016093,5,N,5","320,5,N,0062,5"
72357003948,35.25,-97.46667,360.3,2009-10-02T00:50:00,"22000,5,9,N","-0020,7","99999,9","+0200,7","016093,5,N,5","330,5,N,0046,5"
72357003948,35.25,-97.46667,360.3,2009-10-02T01:11:00,"22000,5,9,N","-0010,5","99999,9","+0180,5","016093,5,N,5","340,5,N,0036,5"
72357003948,35.25,-97.46667,360.3,2009-10-02T01:30:00,"22000,5,9,N","-0010,5","99999,9","+0170,5","016093,5,N,5","350,5,N,0031,5"
72357003948,35.25,-97.46667,360.3,2009-10-02T01:50:00,"22000,5,9,N","-0010,7","99999,9","+0180,7","016093,5,N,5","350,5,N,0072,5"
72357003948,35.25,-97.46667,360.3,2009-10-02T02:10:00,"22000,5,9,N","-0020,5","99999,9","+0190,5","016093,5,N,5","340,5,N,0088,5"
72357003948,35.25,-97.46667,360.3,2009-10-02T02:30:00,"22000,5,9,N","-0020,5","99999,9","+0180,5","016093,5,N,5","350,5,N,0051,5"
