STATION,LATITUDE,LONGITUDE,ELEVATION,DATE,WND_direction_angle,WND_direction_quality_code,WND_type_code,WND_speed_rate,WND_speed_quality_code,CIG_ceiling_height,CIG_ceiling_quality_code,CIG_ceiling_determination_code,CIG_cavok_code,VIS_distance,VIS_distance_quality_code,VIS_variability_code,VIS_variability_quality_code,TMP_air_temperature,TMP_air_temperature_quality_code,DEW_dew_point,DEW_dew_point_quality_code,SLP_sea_level_pressure,SLP_sea_level_pressure_quality_code
72353013967,35.3889,-97.6006,391.7,2010-01-29T05:59:00,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,99999,9
72353013967,35.3889,-97.6006,391.7,2010-01-29T06:00:00,020,1,N,0062,1,99999,9,9,N,012000,1,N,1,-0017,1,-0033,1,10215,1
72353013967,35.3889,-97.6006,391.7,2010-01-29T06:47:00,999,9,9,9999,9,00213,5,M,N,999999,9,N,A,-0020,5,-0030,5,99999,9
72353013967,35.3889,-97.6006,391.7,2010-01-29T06:56:00,999,9,9,9999,9,99999,9,9,N,999999,9,N,A,+9999,9,+9999,9,99999,9
72353013967,35.3889,-97.6006,391.7,2010-01-29T06:59:00,999,9,9,9999,9,99999,9,9,N,999999,9,9,9,+9999,9,+9999,9,99999,9
72353013967,35.3889,-97.6006,391.7,2010-01-29T07:03:00,010,5,N,0072,5,00213,5,M,N,009656,5,N,5,-0020,5,-0040,5,99999,9
72353013967,35.3889,-97.6006,391.7,2010-01-29T07:52:00,010,5,N,0072,5,00213,5,M,N,011265,5,N,5,-0022,5,-0044,5,10215,5
72353013967,35.3889,-97.6006,391.7,2010-01-29T08:52:00,020,5,N,0077,5,00213,5,M,N,006437,5,N,5,-0028,5,-0050,5,10207,5
72353013967,35.3889,-97.6006,391.7,2010-01-29T09:00:00,020,1,N,0077,1,99999,9,9,N,006000,1,N,1,-0028,1,-0050,1,10207,1
72353013967,35.3889,-97.6006,391.7,2010-01-29T09:52:00,020,5,N,0046,5,00213,5,M,N,004828,5,N,5,-0033,5,-0056,5,10210,5
72353013967,35.3889,-97.6006,391.7,2010-01-29T10:48:00,030,5,N,0082,5,00600,5,9,N,999999,9,N,A,-0030,1,-0060,1,99999,9
72353013967,35.3889,-97.6006,391.7,2010-01-29T10:53:00,020,5,N,0067,5,00610,5,M,N,006437,5,N,5,-0039,5,-0056,5,10209,5
72353013967,35.3889,-97.6006,391.7,2010-01-29T11:52:00,010,5,N,0046,5,00610,5,M,N,008047,5,N,5,-0039,5,-0061,5,10204,5
72353013967,35.3889,-97.6006,391.7,2010-01-29T12:00:00,010,1,N,0046,1,99999,9,9,N,008000,1,N,1,-0039,1,-0061,1,10204,1
72353013967,35.3889,-97.6006,391.7,2010-01-29T12:52:00,020,5,N,0041,5,00610,5,M,N,006437,5,N,5,-0039,5,-0061,5,10214,5
72353013967,35.3889,-97.6006,391.7,2010-01-29T12:59:00,999,9,9,9999,9,99999,9,9,N,004828,5,N,5,-0040,5,-0060,5,99999,9
72353013967,35.3889,-97.6006,391.7,2010-01-29T13:08:00,020,5,N,0041,5,00457,5,M,N,004023,5,N,5,-0040,5,-0060,5,99999,9
72353013967,35.3889,-97.6006,391.7,2010-01-29T13:28:00,020,5,N,0041,5,00457,5,M,N,002816,5,N,5,-0040,5,-0060,5,99999,9
72353013967,35.3889,-97.6006,391.7,2010-01-29T13:49:00,010,5,N,0072,5,00244,5,M,N,001609,5,N,5,-0040,5,-0060,5,99999,9
72353013967,35.3889,-97.6006,391.7,2010-01-29T13:52:00,020,5,N,0062,5,00244,5,M,N,001609,5,N,5,-0039,5,-0061,5,10207,5
72353013967,35.3889,-97.6006,391.7,2010-01-29T14:52:00,010,5,N,0077,5,00244,5,M,N,001609,5,N,5,-0044,5,-0067,5,10205,5
72353013967,35.3889,-97.6006,391.7,2010-01-29T15:00:00,010,1,N,0077,1,99999,9,9,N,001600,1,N,1,-0044,1,-0067,1,10205,1
72353013967,35.3889,-97.6006,391.7,2010-01-29T15:50:00,360,5,N,0062,5,00213,5,M,N,001609,5,N,5,-0040,5,-0070,5,99999,9
72353013967,35.3889,-97.6006,391.7,2010-01-29T15:52:00,350,5,N,0051,5,00213,5,M,N,001609,5,N,5,-0044,5,-0067,5,10218,5
72353013967,35.3889,-97.6006,391.7,2010-01-29T16:12:00,350,5,N,0057,5,00183,5,M,N,001207,5,N,5,-0040,5,-0070,5,99999,9
72353013967,35.3889,-97.6006,391.7,2010-01-29T16:52:00,350,5,N,0062,5,00183,5,M,N,001207,5,N,5,-0044,5,-0067,5,10212,5
72353013967,35.3889,-97.6006,391.7,2010-01-29T17:04:00,350,5,N,0062,5,99999,9,9,N,001207,5,N,5,+9999,9,+9999,9,99999,9
72353013967,35.3889,-97.6006,391.7,2010-01-29T17:11:00,350,5,N,0062,5,00183,5,M,N,001207,5,N,5,-0040,5,-0070,5,99999,9
72353013967,35.3889,-97.6006,391.7,2010-01-29T17:21:00,360,5,N,0062,5,99999,9,9,N,001207,5,N,5,+9999,9,+9999,9,99999,9
72353013967,35.3889,-97.6006,391.7,2010-01-29T17:24:00,350,5,N,0067,5,99999,9,9,N,001207,5,N,5,+9999,9,+9999,9,99999,9
72353013967,35.3889,-97.6006,391.7,2010-01-29T17:25:00,350,5,N,0067,5,99999,9,9,N,001207,5,N,5,+9999,9,+9999,9,99999,9
72353013967,35.3889,-97.6006,391.7,2010-01-29T17:36:00,360,5,N,0072,5,00183,5,M,N,001207,5,N,5,-0040,5,-0070,5,99999,9
72353013967,35.3889,-97.6006,391.7,2010-01-29T17:50:00,350,5,N,0082,5,00091,5,M,N,000805,P,N,A,-0040,5,-0070,5,99999,9
72353013967,35.3889,-97.6006,391.7,2010-01-29T17:52:00,350,P,N,0080,P,00091,5,M,N,000805,P,N,A,-0044,5,-0067,5,10199,5
72353013967,35.3889,-97.6006,391.7,2010-01-29T18:00:00,360,1,N,0077,1,99999,9,9,N,000800,1,N,1,-0044,1,-0067,1,10199,1
72353013967,35.3889,-97.6006,391.7,2010-01-29T18:25:00,999,9,9,9999,9,99999,9,9,N,000805,5,N,5,+9999,9,+9999,9,99999,9
72353013967,35.3889,-97.6006,391.7,2010-01-29T18:37:00,350,5,N,0062,5,00091,5,M,N,000805,5,N,5,-0040,A,+9999,9,99999,9
72353013967,35.3889,-97.6006,391.7,2010-01-29T18:52:00,340,5,N,0057,5,00061,5,W,N,000805,5,N,5,-0050,5,-0072,5,10201,5
72353013967,35.3889,-97.6006,391.7,2010-01-29T18:55:00,999,9,9,9999,9,00061,5,W,N,000402,5,N,5,-0050,5,-0070,5,99999,9
