STATION,LATITUDE,LONGITUDE,ELEVATION,DATE,WND_direction_angle,WND_direction_quality_code,WND_type_code,WND_speed_rate,WND_speed_quality_code,CIG_ceiling_height,CIG_ceiling_quality_code,CIG_ceiling_determination_code,CIG_cavok_code,VIS_distance,VIS_distance_quality_code,VIS_variability_code,VIS_variability_quality_code,TMP_air_temperature,TMP_air_temperature_quality_code,DEW_dew_point,DEW_dew_point_quality_code,SLP_sea_level_pressure,SLP_sea_level_pressure_quality_code
72354403954,35.53417,-97.64694,395.3,2014-01-06T13:53:00,010,5,N,0031,5,22000,5,9,N,014484,5,N,5,-0161,5,-0200,5,10406,5
72354403954,35.53417,-97.64694,395.3,2014-01-06T14:53:00,360,5,N,0026,5,22000,5,9,N,016093,5,N,5,-0139,5,-0194,5,10416,5
72354403954,35.53417,-97.64694,395.3,2014-01-06T15:53:00,310,5,N,0031,5,22000,5,9,N,016093,5,N,5,-0122,5,-0183,5,10417,5
72354403954,35.53417,-97.64694,395.3,2014-01-06T16:53:00,340,5,N,0057,5,22000,5,9,N,016093,5,N,5,-0106,5,-0211,5,10420,5
72354403954,35.53417,-97.64694,395.3,2014-01-06T17:53:00,340,5,N,0036,5,22000,5,9,N,016093,5,N,5,-0094,5,-0217,5,10411,5
72354403954,35.53417,-97.64694,395.3,2014-01-06T18:53:00,340,5,N,0036,5,22000,5,9,N,016093,5,N,5,-0083,5,-0211,5,10393,5
72354403954,35.53417,-97.64694,395.3,2014-01-06T19:53:00,330,5,N,0041,5,22000,5,9,N,016093,5,N,5,-0067,5,-0206,5,10382,5
72354403954,35.53417,-97.64694,395.3,2014-01-06T20:53:00,300,5,N,0026,5,22000,5,9,N,016093,5,N,5,-0061,5,-0200,5,10372,5
72354403954,35.53417,-97.64694,395.3,2014-01-06T21:53:00,999,9,V,0015,5,22000,5,9,N,016093,5,N,5,-0044,5,-0183,5,10361,5
72354403954,35.53417,-97.64694,395.3,2014-01-06T22:53:00,240,5,N,0031,5,22000,5,9,N,016093,5,N,5,-0033,5,-0172,5,10353,5
72354403954,35.53417,-97.64694,395.3,2014-01-06T23:53:00,220,5,N,0031,5,22000,5,9,N,016093,5,N,5,-0050,5,-0167,5,10347,5
72354403954,35.53417,-97.64694,395.3,2014-01-07T00:53:00,200,5,N,0046,5,22000,5,9,N,016093,5,N,5,-0056,5,-0161,5,10348,5
72354403954,35.53417,-97.64694,395.3,2014-01-07T01:53:00,210,5,N,0051,5,22000,5,9,N,016093,5,N,5,-0061,5,-0156,5,10348,5
