STATION,LATITUDE,LONGITUDE,ELEVATION,DATE,WND_direction_angle,WND_direction_quality_code,WND_type_code,WND_speed_rate,WND_speed_quality_code,CIG_ceiling_height,CIG_ceiling_quality_code,CIG_ceiling_determination_code,CIG_cavok_code,VIS_distance,VIS_distance_quality_code,VIS_variability_code,VIS_variability_quality_code,TMP_air_temperature,TMP_air_temperature_quality_code,DEW_dew_point,DEW_dew_point_quality_code,SLP_sea_level_pressure,SLP_sea_level_pressure_quality_code
72353013967,35.3889,-97.6006,391.7,2016-02-04T09:52:00,280,5,N,0015,5,22000,5,9,N,016093,5,N,5,-0044,5,-0067,5,10293,5
72353013967,35.3889,-97.6006,391.7,2016-02-04T10:52:00,999,9,C,0000,5,22000,5,9,N,016093,5,N,5,-0044,5,-0067,5,10294,5
72353013967,35.3889,-97.6006,391.7,2016-02-04T11:52:00,210,5,N,0015,5,22000,5,9,N,012875,5,N,5,-0067,5,-0078,5,10299,5
72353013967,35.3889,-97.6006,391.7,2016-02-04T12:00:00,210,1,N,0015,1,99999,9,9,N,012000,1,9,9,-0067,1,-0078,1,10299,1
72353013967,35.3889,-97.6006,391.7,2016-02-04T12:52:00,999,9,C,0000,5,22000,5,9,N,014484,5,N,5,-0056,5,-0072,5,10306,5
72353013967,35.3889,-97.6006,391.7,2016-02-04T13:52:00,230,5,N,0015,5,22000,5,9,N,014484,5,N,5,-0056,5,-0072,5,10313,5
72353013967,35.3889,-97.6006,391.7,2016-02-04T14:52:00,230,5,N,0026,5,22000,5,9,N,016093,5,N,5,-0011,5,-0039,5,10313,5
72353013967,35.3889,-97.6006,391.7,2016-02-04T15:00:00,230,1,N,0026,1,99999,9,9,N,016000,1,9,9,-0011,1,-0039,1,10313,1
72353013967,35.3889,-97.6006,391.7,2016-02-04T15:52:00,300,5,N,0026,5,22000,5,9,N,016093,5,N,5,+0033,5,-0056,5,10314,5
72353013967,35.3889,-97.6006,391.7,2016-02-04T16:52:00,270,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0056,5,-0072,5,10315,5
72353013967,35.3889,-97.6006,391.7,2016-02-04T17:52:00,280,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0072,5,-0078,5,10310,5
72353013967,35.3889,-97.6006,391.7,2016-02-04T18:00:00,280,1,N,0062,1,99999,9,9,N,016000,1,9,9,+0072,1,-0078,1,10310,1
72353013967,35.3889,-97.6006,391.7,2016-02-04T18:52:00,260,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0083,5,-0067,5,10301,5
72353013967,35.3889,-97.6006,391.7,2016-02-04T19:52:00,260,5,N,0077,5,22000,5,9,N,016093,5,N,5,+0100,5,-0094,5,10291,5
72353013967,35.3889,-97.6006,391.7,2016-02-04T20:52:00,280,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0094,5,-0100,5,10283,5
72353013967,35.3889,-97.6006,391.7,2016-02-04T21:00:00,280,1,N,0057,1,99999,9,9,N,016000,1,9,9,+0094,1,-0100,1,10283,1
72353013967,35.3889,-97.6006,391.7,2016-02-04T21:52:00,250,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0100,5,-0083,5,10282,5
72353013967,35.3889,-97.6006,391.7,2016-02-04T22:52:00,260,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0094,5,-0100,5,10279,5
72353013967,35.3889,-97.6006,391.7,2016-02-04T23:52:00,230,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0056,5,-0089,5,10284,5
72353013967,35.3889,-97.6006,391.7,2016-02-05T00:00:00,230,1,N,0031,1,99999,9,9,N,016000,1,9,9,+0056,1,-0089,1,10284,1
72353013967,35.3889,-97.6006,391.7,2016-02-05T00:52:00,160,5,N,0021,5,22000,5,9,N,016093,5,N,5,+0028,5,-0089,5,10283,5
72353013967,35.3889,-97.6006,391.7,2016-02-05T01:52:00,180,5,N,0021,5,22000,5,9,N,016093,5,N,5,+0022,5,-0083,5,10286,5
72353013967,35.3889,-97.6006,391.7,2016-02-05T02:52:00,170,5,N,0021,5,22000,5,9,N,016093,5,N,5,+0000,5,-0078,5,10289,5
72353013967,35.3889,-97.6006,391.7,2016-02-05T03:00:00,170,1,N,0021,1,99999,9,9,N,016000,1,9,9,+0000,1,-0078,1,10289,1
72353013967,35.3889,-97.6006,391.7,2016-02-05T03:52:00,190,5,N,0026,5,22000,5,9,N,016093,5,N,5,-0006,5,-0072,5,10291,5
