STATION,LATITUDE,LONGITUDE,ELEVATION,DATE,WND_direction_angle,WND_direction_quality_code,WND_type_code,WND_speed_rate,WND_speed_quality_code,CIG_ceiling_height,CIG_ceiling_quality_code,CIG_ceiling_determination_code,CIG_cavok_code,VIS_distance,VIS_distance_quality_code,VIS_variability_code,VIS_variability_quality_code,TMP_air_temperature,TMP_air_temperature_quality_code,DEW_dew_point,DEW_dew_point_quality_code,SLP_sea_level_pressure,SLP_sea_level_pressure_quality_code
72354403954,35.53417,-97.64694,395.3,2018-01-12T08:53:00,340,5,N,0062,5,22000,5,9,N,016093,5,N,5,-0083,5,-0139,5,10270,5
72354403954,35.53417,-97.64694,395.3,2018-01-12T09:53:00,350,5,N,0051,5,22000,5,9,N,016093,5,N,5,-0089,5,-0139,5,10268,5
72354403954,35.53417,-97.64694,395.3,2018-01-12T10:53:00,350,5,N,0067,5,22000,5,9,N,016093,5,N,5,-0094,5,-0144,5,10275,5
72354403954,35.53417,-97.64694,395.3,2018-01-12T11:53:00,340,5,N,0057,5,22000,5,9,N,016093,5,N,5,-0094,5,-0144,5,10276,5
72354403954,35.53417,-97.64694,395.3,2018-01-12T12:53:00,350,5,N,0067,5,22000,5,9,N,016093,5,N,5,-0100,5,-0150,5,10284,5
72354403954,35.53417,-97.64694,395.3,2018-01-12T13:53:00,340,5,N,0057,5,22000,5,9,N,016093,5,N,5,-0100,5,-0150,5,10290,5
72354403954,35.53417,-97.64694,395.3,2018-01-12T14:53:00,350,5,N,0067,5,22000,5,9,N,016093,5,N,5,-0089,5,-0150,5,10297,5
72354403954,35.53417,-97.64694,395.3,2018-01-12T15:53:00,320,5,N,0062,5,22000,5,9,N,016093,5,N,5,-0078,5,-0150,5,10303,5
72354403954,35.53417,-97.64694,395.3,2018-01-12T16:53:00,360,5,N,0046,5,22000,5,9,N,016093,5,N,5,-0056,5,-0150,5,10300,5
72354403954,35.53417,-97.64694,395.3,2018-01-12T17:53:00,340,5,N,0031,5,22000,5,9,N,016093,5,N,5,-0050,5,-0150,5,10295,5
72354403954,35.53417,-97.64694,395.3,2018-01-12T18:53:00,360,5,N,0057,5,22000,5,9,N,016093,5,N,5,-0022,5,-0139,5,10282,5
72354403954,35.53417,-97.64694,395.3,2018-01-12T19:53:00,360,5,N,0057,5,22000,5,9,N,016093,5,N,5,-0017,5,-0144,5,10273,5
72354403954,35.53417,-97.64694,395.3,2018-01-12T20:53:00,360,5,N,0046,5,22000,5,9,N,016093,5,N,5,-0011,5,-0144,5,10281,5
72354403954,35.53417,-97.64694,395.3,2018-01-12T21:53:00,010,5,N,0041,5,22000,5,9,N,016093,5,N,5,-0006,5,-0139,5,10280,5
72354403954,35.53417,-97.64694,395.3,2018-01-12T22:53:00,360,5,N,0046,5,22000,5,9,N,016093,5,N,5,-0011,5,-0139,5,10286,5
72354403954,35.53417,-97.64694,395.3,2018-01-12T23:53:00,010,5,N,0051,5,22000,5,9,N,016093,5,N,5,-0011,5,-0139,5,10296,5
72354403954,35.53417,-97.64694,395.3,2018-01-13T00:53:00,020,5,N,0051,5,22000,5,9,N,016093,5,N,5,-0017,5,-0139,5,10304,5
72354403954,35.53417,-97.64694,395.3,2018-01-13T01:53:00,010,5,N,0062,5,22000,5,9,N,016093,5,N,5,-0022,5,-0133,5,10310,5
72354403954,35.53417,-97.64694,395.3,2018-01-13T02:53:00,020,5,N,0072,5,03353,5,M,N,016093,5,N,5,-0033,5,-0133,5,10321,5
72354403954,35.53417,-97.64694,395.3,2018-01-13T03:53:00,010,5,N,0057,5,02743,5,M,N,016093,5,N,5,-0033,5,-0128,5,10334,5
72354403954,35.53417,-97.64694,395.3,2018-01-13T04:53:00,010,5,N,0067,5,02591,5,M,N,016093,5,N,5,-0039,5,-0122,5,10342,5
72354403954,35.53417,-97.64694,395.3,2018-01-13T05:53:00,360,5,N,0062,5,22000,5,9,N,016093,5,N,5,-0056,5,-0117,5,10346,5
72354403954,35.53417,-97.64694,395.3,2018-01-13T05:59:00,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,99999,9
72354403954,35.53417,-97.64694,395.3,2018-01-13T06:53:00,360,5,N,0051,5,02438,5,M,N,016093,5,N,5,-0056,5,-0117,5,10350,5
72354403954,35.53417,-97.64694,395.3,2018-01-13T07:53:00,360,5,N,0067,5,02134,5,M,N,016093,5,N,5,-0061,5,-0122,5,10352,5
72354403954,35.53417,-97.64694,395.3,2018-01-13T08:53:00,360,5,N,0057,5,02438,5,M,N,016093,5,N,5,-0067,5,-0122,5,10362,5
72354403954,35.53417,-97.64694,395.3,2018-01-13T09:53:00,350,5,N,0057,5,02134,5,M,N,016093,5,N,5,-0072,5,-0128,5,10367,5
72354403954,35.53417,-97.64694,395.3,2018-01-13T10:53:00,350,5,N,0046,5,01981,5,M,N,016093,5,N,5,-0072,5,-0128,5,10370,5
72354403954,35.53417,-97.64694,395.3,2018-01-13T11:53:00,340,5,N,0041,5,01829,5,M,N,016093,5,N,5,-0072,5,-0133,5,10371,5
72354403954,35.53417,-97.64694,395.3,2018-01-13T12:53:00,340,5,N,0051,5,01524,5,M,N,016093,5,N,5,-0067,5,-0133,5,10381,5
72354403954,35.53417,-97.64694,395.3,2018-01-13T13:53:00,350,5,N,0051,5,01463,5,M,N,016093,5,N,5,-0067,5,-0144,5,10388,5
72354403954,35.53417,-97.64694,395.3,2018-01-13T14:53:00,010,5,N,0057,5,01280,5,M,N,016093,5,N,5,-0056,5,-0139,5,10396,5
72354403954,35.53417,-97.64694,395.3,2018-01-13T15:53:00,010,5,N,0046,5,22000,5,9,N,016093,5,N,5,-0050,5,-0144,5,10398,5
72354403954,35.53417,-97.64694,395.3,2018-01-13T16:53:00,350,5,N,0026,5,22000,5,9,N,016093,5,N,5,-0039,5,-0144,5,10398,5
72354403954,35.53417,-97.64694,395.3,2018-01-13T17:53:00,010,5,N,0026,5,22000,5,9,N,016093,5,N,5,-0022,5,-0144,5,10389,5
72354403954,35.53417,-97.64694,395.3,2018-01-13T18:53:00,999,9,V,0026,5,22000,5,9,N,016093,5,N,5,-0011,5,-0150,5,10373,5
72354403954,35.53417,-97.64694,395.3,2018-01-13T19:53:00,999,9,V,0021,5,22000,5,9,N,016093,5,N,5,+0000,5,-0150,5,10357,5
72354403954,35.53417,-97.64694,395.3,2018-01-13T20:53:00,340,5,N,0021,5,22000,5,9,N,016093,5,N,5,+0011,5,-0144,5,10351,5
72354403954,35.53417,-97.64694,395.3,2018-01-13T21:53:00,999,9,C,0000,5,22000,5,9,N,016093,5,N,5,+0006,5,-0144,5,10348,5
72354403954,35.53417,-97.64694,395.3,2018-01-13T22:53:00,999,9,C,0000,5,22000,5,9,N,016093,5,N,5,+0006,5,-0139,5,10343,5
72354403954,35.53417,-97.64694,395.3,2018-01-13T23:53:00,070,5,N,0015,5,22000,5,9,N,016093,5,N,5,-0011,5,-0133,5,10343,5
72354403954,35.53417,-97.64694,395.3,2018-01-14T00:53:00,100,5,N,0021,5,22000,5,9,N,016093,5,N,5,+0000,5,-0128,5,10337,5
72354403954,35.53417,-97.64694,395.3,2018-01-14T01:53:00,100,5,N,0031,5,22000,5,9,N,016093,5,N,5,-0006,5,-0128,5,10334,5
72354403954,35.53417,-97.64694,395.3,2018-01-14T02:53:00,110,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0000,5,-0128,5,10335,5
72354403954,35.53417,-97.64694,395.3,2018-01-14T03:53:00,130,5,N,0036,5,03353,5,M,N,016093,5,N,5,+0000,5,-0133,5,10340,5
72354403954,35.53417,-97.64694,395.3,2018-01-14T04:53:00,130,5,N,0036,5,03353,5,M,N,016093,5,N,5,+0000,5,-0139,5,10343,5
72354403954,35.53417,-97.64694,395.3,2018-01-14T05:53:00,140,5,N,0051,5,03048,5,M,N,016093,5,N,5,-0006,5,-0139,5,10336,5
72354403954,35.53417,-97.64694,395.3,2018-01-14T05:59:00,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,99999,9
72354403954,35.53417,-97.64694,395.3,2018-01-14T06:53:00,140,5,N,0057,5,03048,5,M,N,016093,5,N,5,-0006,5,-0139,5,10326,5
72354403954,35.53417,-97.64694,395.3,2018-01-14T07:53:00,160,5,N,0051,5,03048,5,M,N,016093,5,N,5,-0006,5,-0133,5,10324,5
72354403954,35.53417,-97.64694,395.3,2018-01-14T08:53:00,170,5,N,0062,5,02896,5,M,N,016093,5,N,5,-0006,5,-0122,5,10317,5
